T_c_compute,T_compute_cloud,T_compute_device,T_compute_edge,T_compute_s,T_d2e,T_d_compute,T_device_edge_roundtrip,T_e2c,T_e_compute,T_edge_cloud_roundtrip,T_node_cloud,T_node_edge,T_queue_s,T_total,T_worker_elapsed_s,cloud_exit_check,cloud_exit_head_compute,cloud_queue,cloud_segment_compute,confidence,d2e_transport,device_compute,difficulty,e2c_transport,edge_exit_check,edge_exit_head_compute,edge_queue,edge_segment_compute,executed_segments_by_node,exit_boundary_id,exit_id,exit_location,is_correct,label,objective_alpha,objective_beta,observed_accuracy,observed_latency,observed_utility,prediction,request_id,request_trace,sample_id,sample_index,source_index,total_latency,unattributed_overhead,user_id
0.08089816384017467,0.08089816384017467,3.559999822755344e-05,5.619999865302816e-05,0.08089816384017467,0.07188510000196402,3.559999822755344e-05,0.22479050000038114,0.0642011243471643,5.619999865302816e-05,0.15041149999888148,0.08621037565171719,0.0024938999995356426,0.003834366798400879,0.22484629999962635,0.08101116865873337,0.0003598406910896301,0.0009330864995718002,0.003834366798400879,0.0784786306321621,0.9848912358283997,0.07188510000196402,3.559999822755344e-05,unknown,0.0642011243471643,0.0,0.0,0.0018391000012343284,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}",15,final,cloud,True,0,1.0,5.0,1.0,0.22484629999962635,-0.12423149999813177,0,04bd5ee1800740e7877150a6fd8adf8e,"{'device_compute': 3.559999822755344e-05, 'd2e_transport': 0.07188510000196402, 'edge_queue': 0.0018391000012343284, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0642011243471643, 'cloud_queue': 0.003834366798400879, 'cloud_segment_compute': 0.0784786306321621, 'cloud_exit_head_compute': 0.0009330864995718002, 'cloud_exit_check': 0.0003598406910896301, 'total_latency': 0.22484629999962635, 'unattributed_overhead': 0.003279451029811753, 'request_id': '04bd5ee1800740e7877150a6fd8adf8e', 'user_id': 2, 'prediction': 0, 'exit_id': 'final', 'exit_boundary_id': 15, 'exit_location': 'cloud', 'confidence': 0.9848912358283997, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.559999822755344e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.0018391000012343284, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 7.449999975506216e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'queue_s': 0.003834366798400879, 'segment_compute_s': 0.0784786306321621, 'exit_head_compute_s': 0.0009330864995718002, 'exit_check_s': 0.0003598406910896301, 'worker_elapsed_s': 0.08101116865873337}], 'sample_id': 'balanced_000_0000_00000287', 'label': 0, 'correct': True, 'observed_utility': -0.12423149999813177}",balanced_000_0000_00000287,0,287,0.22484629999962635,0.003279451029811753,2
0.015512149780988693,0.015512149780988693,3.5000000934815034e-05,3.4500000765547156e-05,0.015512149780988693,0.047176399999443674,3.5000000934815034e-05,0.14063570000143955,0.07021563495800365,3.4500000765547156e-05,0.09186000000045169,0.021644365042448044,0.0015993000015441794,0.004799427464604378,0.14069259999814676,0.015633324161171913,0.0003185458481311798,0.0007962137460708618,0.004799427464604378,0.01344909518957138,0.9366353154182434,0.047176399999443674,3.5000000934815034e-05,unknown,0.07021563495800365,0.0,0.0,0.0011020999991160352,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}",15,final,cloud,False,0,1.0,5.0,0.0,0.14069259999814676,-0.7034629999907338,2,2e640ce6f5dc4f5485221fe5a1ded5d8,"{'device_compute': 3.5000000934815034e-05, 'd2e_transport': 0.047176399999443674, 'edge_queue': 0.0011020999991160352, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.07021563495800365, 'cloud_queue': 0.004799427464604378, 'cloud_segment_compute': 0.01344909518957138, 'cloud_exit_head_compute': 0.0007962137460708618, 'cloud_exit_check': 0.0003185458481311798, 'total_latency': 0.14069259999814676, 'unattributed_overhead': 0.002800182792270789, 'request_id': '2e640ce6f5dc4f5485221fe5a1ded5d8', 'user_id': 2, 'prediction': 2, 'exit_id': 'final', 'exit_boundary_id': 15, 'exit_location': 'cloud', 'confidence': 0.9366353154182434, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.5000000934815034e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.0011020999991160352, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 4.6299999667098746e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], 'queue_s': 0.004799427464604378, 'segment_compute_s': 0.01344909518957138, 'exit_head_compute_s': 0.0007962137460708618, 'exit_check_s': 0.0003185458481311798, 'worker_elapsed_s': 0.015633324161171913}], 'sample_id': 'balanced_000_0001_00000857', 'label': 0, 'correct': False, 'observed_utility': -0.7034629999907338}",balanced_000_0001_00000857,1,857,0.14069259999814676,0.002800182792270789,2
0.010983744636178017,0.010983744636178017,2.6399997295811772e-05,3.6299999919719994e-05,0.010983744636178017,0.1066744000017934,2.6399997295811772e-05,0.19086410000090837,0.06726709615759319,3.6299999919719994e-05,0.08255559999815887,0.015288503840565681,0.0016341000009560958,0.0025565363466739655,0.19090959999812185,0.011073647066950798,0.00016321241855621338,0.0015639346092939377,0.0025565363466739655,0.008615899831056595,0.9703006148338318,0.1066744000017934,2.6399997295811772e-05,unknown,0.06726709615759319,0.0,0.0,0.0011082999990321696,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6]}",7,after_block6,cloud,True,0,1.0,5.0,1.0,0.19090959999812185,0.04545200000939076,0,46f232cd54f54d2bb6c5a8a4764f8bde,"{'device_compute': 2.6399997295811772e-05, 'd2e_transport': 0.1066744000017934, 'edge_queue': 0.0011082999990321696, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.06726709615759319, 'cloud_queue': 0.0025565363466739655, 'cloud_segment_compute': 0.008615899831056595, 'cloud_exit_head_compute': 0.0015639346092939377, 'cloud_exit_check': 0.00016321241855621338, 'total_latency': 0.19090959999812185, 'unattributed_overhead': 0.0029338206368265674, 'request_id': '46f232cd54f54d2bb6c5a8a4764f8bde', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_block6', 'exit_boundary_id': 7, 'exit_location': 'cloud', 'confidence': 0.9703006148338318, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 2.6399997295811772e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.0011082999990321696, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 4.819999958272092e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3, 4, 5, 6], 'queue_s': 0.0025565363466739655, 'segment_compute_s': 0.008615899831056595, 'exit_head_compute_s': 0.0015639346092939377, 'exit_check_s': 0.00016321241855621338, 'worker_elapsed_s': 0.011073647066950798}], 'sample_id': 'balanced_000_0002_00003548', 'label': 0, 'correct': True, 'observed_utility': 0.04545200000939076}",balanced_000_0002_00003548,2,3548,0.19090959999812185,0.0029338206368265674,2
0.009989243000745773,0.009989243000745773,2.680000034160912e-05,5.0499998906161636e-05,0.009989243000745773,0.08499139999548788,2.680000034160912e-05,0.17653779999818653,0.07590252130830777,5.0499998906161636e-05,0.08943250000083935,0.013529978692531586,0.0021139000018592924,0.0020729415118694305,0.1765808999989531,0.010048743337392807,0.0001910906285047531,0.0006216317415237427,0.0020729415118694305,0.008587002754211426,0.9986598491668701,0.08499139999548788,2.680000034160912e-05,unknown,0.07590252130830777,0.0,0.0,0.0013605000021925662,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}",10,after_block9,cloud,True,0,1.0,5.0,1.0,0.1765808999989531,0.1170955000052345,0,000dc8cb967e452ab5923e523a65145a,"{'device_compute': 2.680000034160912e-05, 'd2e_transport': 0.08499139999548788, 'edge_queue': 0.0013605000021925662, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.07590252130830777, 'cloud_queue': 0.0020729415118694305, 'cloud_segment_compute': 0.008587002754211426, 'cloud_exit_head_compute': 0.0006216317415237427, 'cloud_exit_check': 0.0001910906285047531, 'total_latency': 0.1765808999989531, 'unattributed_overhead': 0.0028270120565139223, 'request_id': '000dc8cb967e452ab5923e523a65145a', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_block9', 'exit_boundary_id': 10, 'exit_location': 'cloud', 'confidence': 0.9986598491668701, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 2.680000034160912e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.0013605000021925662, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 6.659999780822545e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], 'queue_s': 0.0020729415118694305, 'segment_compute_s': 0.008587002754211426, 'exit_head_compute_s': 0.0006216317415237427, 'exit_check_s': 0.0001910906285047531, 'worker_elapsed_s': 0.010048743337392807}], 'sample_id': 'balanced_000_0003_00004937', 'label': 0, 'correct': True, 'observed_utility': 0.1170955000052345}",balanced_000_0003_00004937,3,4937,0.1765808999989531,0.0028270120565139223,2
0.00671442411839962,0.00671442411839962,2.7099998987978324e-05,7.530000220867805e-05,0.00671442411839962,0.06591750000006869,2.7099998987978324e-05,0.1489575000014156,0.07114371598436264,7.530000220867805e-05,0.08092400000168709,0.009780284017324448,0.0021159999996598344,0.0016034599393606186,0.14900300000226707,0.0067636724561452866,0.00012252479791641235,0.00039954110980033875,0.0016034599393606186,0.005772901698946953,0.9775071740150452,0.06591750000006869,2.7099998987978324e-05,unknown,0.07114371598436264,0.0,0.0,0.0014018000001669861,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6]}",7,after_block6,cloud,True,0,1.0,5.0,1.0,0.14900300000226707,0.25498499998866464,0,28de00c8ea0b48eca73d800d82e38221,"{'device_compute': 2.7099998987978324e-05, 'd2e_transport': 0.06591750000006869, 'edge_queue': 0.0014018000001669861, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.07114371598436264, 'cloud_queue': 0.0016034599393606186, 'cloud_segment_compute': 0.005772901698946953, 'cloud_exit_head_compute': 0.00039954110980033875, 'cloud_exit_check': 0.00012252479791641235, 'total_latency': 0.14900300000226707, 'unattributed_overhead': 0.0026144564726564568, 'request_id': '28de00c8ea0b48eca73d800d82e38221', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_block6', 'exit_boundary_id': 7, 'exit_location': 'cloud', 'confidence': 0.9775071740150452, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 2.7099998987978324e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.0014018000001669861, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 9.159999899566174e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3, 4, 5, 6], 'queue_s': 0.0016034599393606186, 'segment_compute_s': 0.005772901698946953, 'exit_head_compute_s': 0.00039954110980033875, 'exit_check_s': 0.00012252479791641235, 'worker_elapsed_s': 0.0067636724561452866}], 'sample_id': 'balanced_000_0004_00005189', 'label': 0, 'correct': True, 'observed_utility': 0.25498499998866464}",balanced_000_0004_00005189,4,5189,0.14900300000226707,0.0026144564726564568,2
0.01036684587597847,0.01036684587597847,1.9499999325489625e-05,4.86999997519888e-05,0.01036684587597847,0.07837260000451352,1.9499999325489625e-05,0.1961886000026425,0.0981758598718443,4.86999997519888e-05,0.11563100000057602,0.017455140128731728,0.00218499999755295,0.005966715514659882,0.19622180000078515,0.010473500937223434,0.00019289925694465637,0.0006063655018806458,0.005966715514659882,0.008902933448553085,0.9864802956581116,0.07837260000451352,1.9499999325489625e-05,unknown,0.0981758598718443,0.0,0.0,0.001432999997632578,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6]}",7,after_block6,cloud,True,0,1.0,5.0,1.0,0.19622180000078515,0.018890999996074243,0,740c6799cd154fa5a290e629f8f671b1,"{'device_compute': 1.9499999325489625e-05, 'd2e_transport': 0.07837260000451352, 'edge_queue': 0.001432999997632578, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0981758598718443, 'cloud_queue': 0.005966715514659882, 'cloud_segment_compute': 0.008902933448553085, 'cloud_exit_head_compute': 0.0006063655018806458, 'cloud_exit_check': 0.00019289925694465637, 'total_latency': 0.19622180000078515, 'unattributed_overhead': 0.0025519264054310042, 'request_id': '740c6799cd154fa5a290e629f8f671b1', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_block6', 'exit_boundary_id': 7, 'exit_location': 'cloud', 'confidence': 0.9864802956581116, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 1.9499999325489625e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.001432999997632578, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 6.520000169984996e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3, 4, 5, 6], 'queue_s': 0.005966715514659882, 'segment_compute_s': 0.008902933448553085, 'exit_head_compute_s': 0.0006063655018806458, 'exit_check_s': 0.00019289925694465637, 'worker_elapsed_s': 0.010473500937223434}], 'sample_id': 'balanced_000_0005_00005293', 'label': 0, 'correct': True, 'observed_utility': 0.018890999996074243}",balanced_000_0005_00005293,5,5293,0.19622180000078515,0.0025519264054310042,2
0.014192061498761177,0.014192061498761177,2.1100000594742596e-05,4.890000127488747e-05,0.014192061498761177,0.07401280000340194,2.1100000594742596e-05,0.16172070000175154,0.06814094860237674,4.890000127488747e-05,0.08591410000008182,0.017773151397705078,0.0017937999982677866,0.00242498517036438,0.16175590000057127,0.014279691502451897,0.00024403072893619537,0.0008186809718608856,0.00242498517036438,0.012286467477679253,0.9753791689872742,0.07401280000340194,2.1100000594742596e-05,unknown,0.06814094860237674,0.0,0.0,0.0011750000012398232,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}",10,after_block9,cloud,True,0,1.0,5.0,1.0,0.16175590000057127,0.19122049999714363,0,78387217d355479fa65143d17ac929e8,"{'device_compute': 2.1100000594742596e-05, 'd2e_transport': 0.07401280000340194, 'edge_queue': 0.0011750000012398232, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.06814094860237674, 'cloud_queue': 0.00242498517036438, 'cloud_segment_compute': 0.012286467477679253, 'cloud_exit_head_compute': 0.0008186809718608856, 'cloud_exit_check': 0.00024403072893619537, 'total_latency': 0.16175590000057127, 'unattributed_overhead': 0.0026318870441173203, 'request_id': '78387217d355479fa65143d17ac929e8', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_block9', 'exit_boundary_id': 10, 'exit_location': 'cloud', 'confidence': 0.9753791689872742, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 2.1100000594742596e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.0011750000012398232, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 6.489999941550195e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], 'queue_s': 0.00242498517036438, 'segment_compute_s': 0.012286467477679253, 'exit_head_compute_s': 0.0008186809718608856, 'exit_check_s': 0.00024403072893619537, 'worker_elapsed_s': 0.014279691502451897}], 'sample_id': 'balanced_000_0006_00007513', 'label': 0, 'correct': True, 'observed_utility': 0.19122049999714363}",balanced_000_0006_00007513,6,7513,0.16175590000057127,0.0026318870441173203,2
0.004853982478380203,0.004853982478380203,2.090000270982273e-05,5.059999966761097e-05,0.004853982478380203,0.09715110000252025,2.090000270982273e-05,0.17314729999998235,0.06555808956181863,5.059999966761097e-05,0.07388499999797205,0.008326910436153412,0.0021111999994900543,0.0016683675348758698,0.17318230000091717,0.0049021076411008835,0.00010671280324459076,0.0003657061606645584,0.0016683675348758698,0.003922276198863983,0.9550707340240479,0.09715110000252025,2.090000270982273e-05,unknown,0.06555808956181863,0.0,0.0,0.001327300000411924,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3]}",4,after_block3,cloud,True,0,1.0,5.0,1.0,0.17318230000091717,0.13408849999541417,0,d00a7f8d20b74c6891bbfd4631ddfb75,"{'device_compute': 2.090000270982273e-05, 'd2e_transport': 0.09715110000252025, 'edge_queue': 0.001327300000411924, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.06555808956181863, 'cloud_queue': 0.0016683675348758698, 'cloud_segment_compute': 0.003922276198863983, 'cloud_exit_head_compute': 0.0003657061606645584, 'cloud_exit_check': 0.00010671280324459076, 'total_latency': 0.17318230000091717, 'unattributed_overhead': 0.0030618477358075324, 'request_id': 'd00a7f8d20b74c6891bbfd4631ddfb75', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_block3', 'exit_boundary_id': 4, 'exit_location': 'cloud', 'confidence': 0.9550707340240479, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 2.090000270982273e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.001327300000411924, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 6.429999848478474e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3], 'queue_s': 0.0016683675348758698, 'segment_compute_s': 0.003922276198863983, 'exit_head_compute_s': 0.0003657061606645584, 'exit_check_s': 0.00010671280324459076, 'worker_elapsed_s': 0.0049021076411008835}], 'sample_id': 'balanced_000_0007_00007748', 'label': 0, 'correct': True, 'observed_utility': 0.13408849999541417}",balanced_000_0007_00007748,7,7748,0.17318230000091717,0.0030618477358075324,2
0.011894401162862778,0.011894401162862778,2.640000093379058e-05,5.030000102124177e-05,0.011894401162862778,0.09522030000152881,2.640000093379058e-05,0.20403630000146222,0.09041812471696176,5.030000102124177e-05,0.10677230000146665,0.01635417528450489,0.0020436999984667636,0.0031333081424236298,0.20407999999952153,0.012009849771857262,0.00020775943994522095,0.0006795637309551239,0.0031333081424236298,0.010290594771504402,0.9453484416007996,0.09522030000152881,2.640000093379058e-05,unknown,0.09041812471696176,0.0,0.0,0.0013828000010107644,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}",10,after_block9,cloud,True,0,1.0,5.0,1.0,0.20407999999952153,-0.020399999997607665,0,1ae3ccb4c4dc4e70906ebffa6b1fc617,"{'device_compute': 2.640000093379058e-05, 'd2e_transport': 0.09522030000152881, 'edge_queue': 0.0013828000010107644, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.09041812471696176, 'cloud_queue': 0.0031333081424236298, 'cloud_segment_compute': 0.010290594771504402, 'cloud_exit_head_compute': 0.0006795637309551239, 'cloud_exit_check': 0.00020775943994522095, 'total_latency': 0.20407999999952153, 'unattributed_overhead': 0.0027211491942580324, 'request_id': '1ae3ccb4c4dc4e70906ebffa6b1fc617', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_block9', 'exit_boundary_id': 10, 'exit_location': 'cloud', 'confidence': 0.9453484416007996, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 2.640000093379058e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.0013828000010107644, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 6.410000059986487e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9], 'queue_s': 0.0031333081424236298, 'segment_compute_s': 0.010290594771504402, 'exit_head_compute_s': 0.0006795637309551239, 'exit_check_s': 0.00020775943994522095, 'worker_elapsed_s': 0.012009849771857262}], 'sample_id': 'balanced_000_0008_00009021', 'label': 0, 'correct': True, 'observed_utility': -0.020399999997607665}",balanced_000_0008_00009021,8,9021,0.20407999999952153,0.0027211491942580324,2
0.008197937160730362,0.008197937160730362,9.000000136438757e-05,5.0400001782691106e-05,0.008197937160730362,0.09399639999537612,9.000000136438757e-05,0.20498859999861452,0.09405959206924308,5.0400001782691106e-05,0.10881510000035632,0.014755507931113243,0.002177100002882071,0.004801331087946892,0.20510510000167415,0.008294211700558662,0.0001530572772026062,0.00046614184975624084,0.004801331087946892,0.007039561867713928,0.9766952395439148,0.09399639999537612,9.000000136438757e-05,unknown,0.09405959206924308,0.0,0.0,0.0014779000011913013,0.0,"{'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6]}",7,after_block6,cloud,True,0,1.0,5.0,1.0,0.20510510000167415,-0.025525500008370727,0,8f3e749ec1c74b7d93e55003422501fe,"{'device_compute': 9.000000136438757e-05, 'd2e_transport': 0.09399639999537612, 'edge_queue': 0.0014779000011913013, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.09405959206924308, 'cloud_queue': 0.004801331087946892, 'cloud_segment_compute': 0.007039561867713928, 'cloud_exit_head_compute': 0.00046614184975624084, 'cloud_exit_check': 0.0001530572772026062, 'total_latency': 0.20510510000167415, 'unattributed_overhead': 0.0030211158518795855, 'request_id': '8f3e749ec1c74b7d93e55003422501fe', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_block6', 'exit_boundary_id': 7, 'exit_location': 'cloud', 'confidence': 0.9766952395439148, 'executed_segments_by_node': {'device': [], 'edge': [], 'cloud': [0, 1, 2, 3, 4, 5, 6]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 9.000000136438757e-05}, {'node': 'edge', 'executed_segments': [], 'queue_s': 0.0014779000011913013, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 6.669999856967479e-05}, {'node': 'cloud', 'executed_segments': [0, 1, 2, 3, 4, 5, 6], 'queue_s': 0.004801331087946892, 'segment_compute_s': 0.007039561867713928, 'exit_head_compute_s': 0.00046614184975624084, 'exit_check_s': 0.0001530572772026062, 'worker_elapsed_s': 0.008294211700558662}], 'sample_id': 'balanced_000_0009_00009272', 'label': 0, 'correct': True, 'observed_utility': -0.025525500008370727}",balanced_000_0009_00009272,9,9272,0.20510510000167415,0.0030211158518795855,2
