T_bandwidth_calibration,T_compute_device,T_compute_edge,T_compute_s,T_d2e,T_d_compute,T_device_edge_roundtrip,T_e_compute,T_node_edge,T_queue_s,T_total,T_worker_elapsed_s,actual_start_at_utc,barrier_ready_at_utc,barrier_release_at_utc,cloud_exit_check,cloud_exit_head_compute,cloud_queue,cloud_segment_compute,confidence,d2e_transport,decision_id,decision_version,device_compute,difficulty,e2c_transport,edge_exit_check,edge_exit_head_compute,edge_queue,edge_segment_compute,executed_segments_by_node,exit_boundary_id,exit_id,exit_location,is_correct,label,objective_alpha,objective_beta,observed_accuracy,observed_latency,observed_utility,prediction,request_id,request_seq,request_trace,sample_id,sample_index,source_index,start_skew_s,test_sample_seed,total_latency,unattributed_overhead,user_id
5.304018020629883,4.805500793736428e-05,0.11458459997083992,0.11458459997083992,0.15264264003781136,4.805500793736428e-05,0.27027583999733906,0.11458459997083992,0.1176331999595277,0.0012032000231556594,0.27035095100291073,0.11460129998158664,1784780797.56208,1784780791.183656,1784780796.737674,0.0,0.0,0.0,0.0,0.7488728165626526,0.15264264003781136,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,4.805500793736428e-05,unknown,0.0,8.430000161752105e-05,0.000651499954983592,0.0012032000231556594,0.11364940000930801,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,6,1.0,5.0,1.0,0.27035095100291073,-0.35175475501455367,6,a8aab10873ed4bc28b0484e27ac5011d,0,"{'device_compute': 4.805500793736428e-05, 'd2e_transport': 0.15264264003781136, 'edge_queue': 0.0012032000231556594, 'edge_segment_compute': 0.11364940000930801, 'edge_exit_head_compute': 0.000651499954983592, 'edge_exit_check': 8.430000161752105e-05, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.27035095100291073, 'unattributed_overhead': 0.002071855968097225, 'request_id': 'a8aab10873ed4bc28b0484e27ac5011d', 'user_id': 0, 'prediction': 6, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.7488728165626526, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 4.805500793736428e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0012032000231556594, 'segment_compute_s': 0.11364940000930801, 'exit_head_compute_s': 0.000651499954983592, 'exit_check_s': 8.430000161752105e-05, 'worker_elapsed_s': 0.11460129998158664}], 'sample_id': 'balanced_006_0513_00005174', 'label': 6, 'correct': True, 'observed_utility': -0.35175475501455367}",balanced_006_0513_00005174,0,5174,0.8244059085845947,8403484519036877491,0.27035095100291073,0.002071855968097225,0
0.0,3.096200816798955e-05,0.2202518999692984,0.2202518999692984,0.1551689290063223,3.096200816798955e-05,0.37738112900115084,0.2202518999692984,0.22221219999482855,0.0012511999811977148,0.3774352760083275,0.22026450000703335,1784780798.8081234,1784780797.7418573,1784780797.9918573,0.0,0.0,0.0,0.0,0.9887441396713257,0.1551689290063223,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,3.096200816798955e-05,unknown,0.0,0.0001805999781936407,0.0009027999476529658,0.0012511999811977148,0.21882850013207644,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}",19,final,edge,True,5,1.0,5.0,1.0,0.3774352760083275,-0.8871763800416375,5,8675cc4376cb415a91fafff0a610facc,1,"{'device_compute': 3.096200816798955e-05, 'd2e_transport': 0.1551689290063223, 'edge_queue': 0.0012511999811977148, 'edge_segment_compute': 0.21882850013207644, 'edge_exit_head_compute': 0.0009027999476529658, 'edge_exit_check': 0.0001805999781936407, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.3774352760083275, 'unattributed_overhead': 0.0010722849547164515, 'request_id': '8675cc4376cb415a91fafff0a610facc', 'user_id': 0, 'prediction': 5, 'exit_id': 'final', 'exit_boundary_id': 19, 'exit_location': 'edge', 'confidence': 0.9887441396713257, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.096200816798955e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'queue_s': 0.0012511999811977148, 'segment_compute_s': 0.21882850013207644, 'exit_head_compute_s': 0.0009027999476529658, 'exit_check_s': 0.0001805999781936407, 'worker_elapsed_s': 0.22026450000703335}], 'sample_id': 'balanced_005_0153_00001731', 'label': 5, 'correct': True, 'observed_utility': -0.8871763800416375}",balanced_005_0153_00001731,1,1731,0.8162660598754883,8403484519036877491,0.3774352760083275,0.0010722849547164515,0
0.0,3.31290066242218e-05,0.22062619996722788,0.22062619996722788,0.16423977898375597,3.31290066242218e-05,0.38653027899272274,0.22062619996722788,0.22229050000896677,0.0009416000102646649,0.38658683400717564,0.2206380999996327,1784780799.2489996,1784780798.1809056,1784780798.4309056,0.0,0.0,0.0,0.0,0.9997264742851257,0.16423977898375597,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,3.31290066242218e-05,unknown,0.0,0.00015639991033822298,0.0008654999546706676,0.0009416000102646649,0.2192594999796711,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}",19,final,edge,True,8,1.0,5.0,1.0,0.38658683400717564,-0.9329341700358782,8,d1f660fdc87a4dd9a54424011d739263,2,"{'device_compute': 3.31290066242218e-05, 'd2e_transport': 0.16423977898375597, 'edge_queue': 0.0009416000102646649, 'edge_segment_compute': 0.2192594999796711, 'edge_exit_head_compute': 0.0008654999546706676, 'edge_exit_check': 0.00015639991033822298, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.38658683400717564, 'unattributed_overhead': 0.0010909261618508026, 'request_id': 'd1f660fdc87a4dd9a54424011d739263', 'user_id': 0, 'prediction': 8, 'exit_id': 'final', 'exit_boundary_id': 19, 'exit_location': 'edge', 'confidence': 0.9997264742851257, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.31290066242218e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'queue_s': 0.0009416000102646649, 'segment_compute_s': 0.2192594999796711, 'exit_head_compute_s': 0.0008654999546706676, 'exit_check_s': 0.00015639991033822298, 'worker_elapsed_s': 0.2206380999996327}], 'sample_id': 'balanced_008_0166_00001510', 'label': 8, 'correct': True, 'observed_utility': -0.9329341700358782}",balanced_008_0166_00001510,2,1510,0.81809401512146,8403484519036877491,0.38658683400717564,0.0010909261618508026,0
0.0,5.8739999076351523e-05,0.18818619998637587,0.18818619998637587,0.13548235704365652,5.8739999076351523e-05,0.3264636570092989,0.18818619998637587,0.1909812999656424,0.0011987999896518886,0.3265516739920713,0.18820400000549853,1784780799.700748,1784780798.6263807,1784780798.8763807,0.0,0.0,0.0,0.0,0.9307263493537903,0.13548235704365652,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,5.8739999076351523e-05,unknown,0.0,0.00012129999231547117,0.0008642000611871481,0.0011987999896518886,0.1868806999991648,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,1,1.0,5.0,1.0,0.3265516739920713,-0.6327583699603565,1,5c9b731a328a4c2b9af5e56becbb3f15,3,"{'device_compute': 5.8739999076351523e-05, 'd2e_transport': 0.13548235704365652, 'edge_queue': 0.0011987999896518886, 'edge_segment_compute': 0.1868806999991648, 'edge_exit_head_compute': 0.0008642000611871481, 'edge_exit_check': 0.00012129999231547117, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.3265516739920713, 'unattributed_overhead': 0.0019455769070191309, 'request_id': '5c9b731a328a4c2b9af5e56becbb3f15', 'user_id': 0, 'prediction': 1, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9307263493537903, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 5.8739999076351523e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0011987999896518886, 'segment_compute_s': 0.1868806999991648, 'exit_head_compute_s': 0.0008642000611871481, 'exit_check_s': 0.00012129999231547117, 'worker_elapsed_s': 0.18820400000549853}], 'sample_id': 'balanced_001_0097_00001054', 'label': 1, 'correct': True, 'observed_utility': -0.6327583699603565}",balanced_001_0097_00001054,3,1054,0.8243672847747803,8403484519036877491,0.3265516739920713,0.0019455769070191309,0
0.0,3.316599759273231e-05,0.11329419998219237,0.11329419998219237,0.39254600803542417,3.316599759273231e-05,0.5090806080115726,0.11329419998219237,0.11653459997614846,0.0014288999955169857,0.5091368849971332,0.11330690002068877,1784780800.1041076,1784780799.036671,1784780799.286671,0.0,0.0,0.0,0.0,0.71396404504776,0.39254600803542417,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,3.316599759273231e-05,unknown,0.0,8.070003241300583e-05,0.0006247999845072627,0.0014288999955169857,0.11239899997599423,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,1,1.0,5.0,1.0,0.5091368849971332,-1.5456844249856658,1,4b231a02747b4d48990d8e826c913ae5,4,"{'device_compute': 3.316599759273231e-05, 'd2e_transport': 0.39254600803542417, 'edge_queue': 0.0014288999955169857, 'edge_segment_compute': 0.11239899997599423, 'edge_exit_head_compute': 0.0006247999845072627, 'edge_exit_check': 8.070003241300583e-05, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.5091368849971332, 'unattributed_overhead': 0.0020243109756847844, 'request_id': '4b231a02747b4d48990d8e826c913ae5', 'user_id': 0, 'prediction': 1, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.71396404504776, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.316599759273231e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0014288999955169857, 'segment_compute_s': 0.11239899997599423, 'exit_head_compute_s': 0.0006247999845072627, 'exit_check_s': 8.070003241300583e-05, 'worker_elapsed_s': 0.11330690002068877}], 'sample_id': 'balanced_001_0996_00009935', 'label': 1, 'correct': True, 'observed_utility': -1.5456844249856658}",balanced_001_0996_00009935,4,9935,0.817436695098877,8403484519036877491,0.5091368849971332,0.0020243109756847844,0
0.0,3.0462993890978396e-05,0.18560149997938424,0.18560149997938424,0.20552091504214332,3.0462993890978396e-05,0.3935897150076926,0.18560149997938424,0.18806879996554926,0.0010000999900512397,0.3936426589934854,0.18561360001331195,1784780800.676156,1784780799.6083515,1784780799.8583515,0.0,0.0,0.0,0.0,0.9708875417709351,0.20552091504214332,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,3.0462993890978396e-05,unknown,0.0,0.00012059998698532581,0.0008522000280208886,0.0010000999900512397,0.18434710009023547,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,5,1.0,5.0,1.0,0.3936426589934854,-0.9682132949674269,5,9d76784bf5d3476e8bd167e46c430600,5,"{'device_compute': 3.0462993890978396e-05, 'd2e_transport': 0.20552091504214332, 'edge_queue': 0.0010000999900512397, 'edge_segment_compute': 0.18434710009023547, 'edge_exit_head_compute': 0.0008522000280208886, 'edge_exit_check': 0.00012059998698532581, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.3936426589934854, 'unattributed_overhead': 0.0017712808621581644, 'request_id': '9d76784bf5d3476e8bd167e46c430600', 'user_id': 0, 'prediction': 5, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9708875417709351, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.0462993890978396e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0010000999900512397, 'segment_compute_s': 0.18434710009023547, 'exit_head_compute_s': 0.0008522000280208886, 'exit_check_s': 0.00012059998698532581, 'worker_elapsed_s': 0.18561360001331195}], 'sample_id': 'balanced_005_0582_00005834', 'label': 5, 'correct': True, 'observed_utility': -0.9682132949674269}",balanced_005_0582_00005834,5,5834,0.8178045749664307,8403484519036877491,0.3936426589934854,0.0017712808621581644,0
0.0,3.342599666211754e-05,0.11227189999772236,0.11227189999772236,0.20123108198458795,3.342599666211754e-05,0.31650318200991023,0.11227189999772236,0.11527210002532229,0.001082700036931783,0.3165599409985589,0.11228329996811226,1784780801.1579626,1784780800.0890086,1784780800.3390086,0.0,0.0,0.0,0.0,0.8603522181510925,0.20123108198458795,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,3.342599666211754e-05,unknown,0.0,8.410005830228329e-05,0.0006228999700397253,0.001082700036931783,0.11138400004711002,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,6,1.0,5.0,1.0,0.3165599409985589,-0.5827997049927944,6,03b9f3347f3e40aca2eab21d69850de5,6,"{'device_compute': 3.342599666211754e-05, 'd2e_transport': 0.20123108198458795, 'edge_queue': 0.001082700036931783, 'edge_segment_compute': 0.11138400004711002, 'edge_exit_head_compute': 0.0006228999700397253, 'edge_exit_check': 8.410005830228329e-05, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.3165599409985589, 'unattributed_overhead': 0.002121732904925011, 'request_id': '03b9f3347f3e40aca2eab21d69850de5', 'user_id': 0, 'prediction': 6, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.8603522181510925, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.342599666211754e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.001082700036931783, 'segment_compute_s': 0.11138400004711002, 'exit_head_compute_s': 0.0006228999700397253, 'exit_check_s': 8.410005830228329e-05, 'worker_elapsed_s': 0.11228329996811226}], 'sample_id': 'balanced_006_0670_00006731', 'label': 6, 'correct': True, 'observed_utility': -0.5827997049927944}",balanced_006_0670_00006731,6,6731,0.8189539909362793,8403484519036877491,0.3165599409985589,0.002121732904925011,0
0.0,3.072099934797734e-05,0.11107109999284148,0.11107109999284148,0.1507610850094352,3.072099934797734e-05,0.26494338500197046,0.11107109999284148,0.11418229999253526,0.0011480000102892518,0.264997050006059,0.11108330002753064,1784780801.5286105,1784780800.4402816,1784780800.6902816,0.0,0.0,0.0,0.0,0.6923174262046814,0.1507610850094352,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,3.072099934797734e-05,unknown,0.0,8.209998486563563e-05,0.0006284000119194388,0.0011480000102892518,0.11017410008935258,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,0,1.0,5.0,1.0,0.264997050006059,-0.324985250030295,0,3bf5a84ba58f43fba0cc5904a6651a71,7,"{'device_compute': 3.072099934797734e-05, 'd2e_transport': 0.1507610850094352, 'edge_queue': 0.0011480000102892518, 'edge_segment_compute': 0.11017410008935258, 'edge_exit_head_compute': 0.0006284000119194388, 'edge_exit_check': 8.209998486563563e-05, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.264997050006059, 'unattributed_overhead': 0.002172643900848925, 'request_id': '3bf5a84ba58f43fba0cc5904a6651a71', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.6923174262046814, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.072099934797734e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0011480000102892518, 'segment_compute_s': 0.11017410008935258, 'exit_head_compute_s': 0.0006284000119194388, 'exit_check_s': 8.209998486563563e-05, 'worker_elapsed_s': 0.11108330002753064}], 'sample_id': 'balanced_000_0257_00002589', 'label': 0, 'correct': True, 'observed_utility': -0.324985250030295}",balanced_000_0257_00002589,7,2589,0.8383288383483887,8403484519036877491,0.264997050006059,0.002172643900848925,0
0.0,3.681400266941637e-05,0.11313280003378168,0.11313280003378168,0.1363999120076187,3.681400266941637e-05,0.2526295119896531,0.11313280003378168,0.11622959998203442,0.0012959000305272639,0.25269428800675087,0.11314540001330897,1784780801.8541353,1784780800.7874928,1784780801.0374928,0.0,0.0,0.0,0.0,0.6920287609100342,0.1363999120076187,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,3.681400266941637e-05,unknown,0.0,8.139997953549027e-05,0.0006345000001601875,0.0012959000305272639,0.11222379992250353,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,9,1.0,5.0,1.0,0.25269428800675087,-0.26347144003375433,9,2b18e8ee76754eadbcabf57b6e893de6,8,"{'device_compute': 3.681400266941637e-05, 'd2e_transport': 0.1363999120076187, 'edge_queue': 0.0012959000305272639, 'edge_segment_compute': 0.11222379992250353, 'edge_exit_head_compute': 0.0006345000001601875, 'edge_exit_check': 8.139997953549027e-05, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.25269428800675087, 'unattributed_overhead': 0.0020219620637362823, 'request_id': '2b18e8ee76754eadbcabf57b6e893de6', 'user_id': 0, 'prediction': 9, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.6920287609100342, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.681400266941637e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0012959000305272639, 'segment_compute_s': 0.11222379992250353, 'exit_head_compute_s': 0.0006345000001601875, 'exit_check_s': 8.139997953549027e-05, 'worker_elapsed_s': 0.11314540001330897}], 'sample_id': 'balanced_009_0634_00006313', 'label': 9, 'correct': True, 'observed_utility': -0.26347144003375433}",balanced_009_0634_00006313,8,6313,0.8166425228118896,8403484519036877491,0.25269428800675087,0.0020219620637362823,0
0.0,3.262900281697512e-05,0.18249600002309307,0.18249600002309307,0.14321797105367295,3.262900281697512e-05,0.3280964709992986,0.18249600002309307,0.18487849994562566,0.000999900046736002,0.3281523400073638,0.18250749999424443,1784780802.1801183,1784780801.1132243,1784780801.3632243,0.0,0.0,0.0,0.0,0.9442494511604309,0.14321797105367295,smoke-warm-resnet50-cifar10-pi5-20260723-122619:v1,1,3.262900281697512e-05,unknown,0.0,0.00012280000373721123,0.0008536999812349677,0.000999900046736002,0.18124569999054074,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,6,1.0,5.0,1.0,0.3281523400073638,-0.6407617000368191,6,1dba3044d0944f1ea44b708ca47bc0c9,9,"{'device_compute': 3.262900281697512e-05, 'd2e_transport': 0.14321797105367295, 'edge_queue': 0.000999900046736002, 'edge_segment_compute': 0.18124569999054074, 'edge_exit_head_compute': 0.0008536999812349677, 'edge_exit_check': 0.00012280000373721123, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.3281523400073638, 'unattributed_overhead': 0.0016796399286249653, 'request_id': '1dba3044d0944f1ea44b708ca47bc0c9', 'user_id': 0, 'prediction': 6, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9442494511604309, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.262900281697512e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.000999900046736002, 'segment_compute_s': 0.18124569999054074, 'exit_head_compute_s': 0.0008536999812349677, 'exit_check_s': 0.00012280000373721123, 'worker_elapsed_s': 0.18250749999424443}], 'sample_id': 'balanced_006_0564_00005631', 'label': 6, 'correct': True, 'observed_utility': -0.6407617000368191}",balanced_006_0564_00005631,9,5631,0.8168940544128418,8403484519036877491,0.3281523400073638,0.0016796399286249653,0
