T_compute_device,T_d_compute,T_total,exit_location,is_correct,label,prediction,request_id,sample_index,user_id
5.045080197043717,5.045080197043717,5.045085573103279,device,True,3,3,3d0f38b655db47d2b7d2959a60caccc7,0,1
0.018090095138177276,0.018090095138177276,0.018092719139531255,device,True,8,8,2f47322e090d4a7d865db7f2b33f57ff,1,1
0.010221668984740973,0.010221668984740973,0.010224292986094952,device,True,8,8,7c6f0746f1324e30ad2938120c4cd2d5,2,1
0.01018522004596889,0.01018522004596889,0.010187876177951694,device,False,0,8,da00f793da674a938968cc1a980dd634,3,1
0.0101698599755764,0.0101698599755764,0.010172356152907014,device,True,6,6,1a00a69c94204af1a3b82b2028b48c20,4,1
0.01784432795830071,0.01784432795830071,0.017846471862867475,device,True,6,6,c87c4b189d93439e8167c6dbd2137559,5,1
0.010133060161024332,0.010133060161024332,0.010135108139365911,device,True,1,1,540a7b1f5f354c88a7de43b149de2ee1,6,1
0.01734709902666509,0.01734709902666509,0.017349275993183255,device,True,6,6,278905185ddf44de92197694f8bf7c50,7,1
0.017412509070709348,0.017412509070709348,0.017414428992196918,device,True,3,3,97eeb02e3b8e4699a28e01c719bc40f4,8,1
0.017412796849384904,0.017412796849384904,0.017414781032130122,device,True,1,1,cd9e320b70964a08a695313bbc2a00a3,9,1
0.010153762996196747,0.010153762996196747,0.010155747877433896,device,True,0,0,a49b7c3d5b0141c68228e091bb663147,10,1
0.010113443015143275,0.010113443015143275,0.01011568307876587,device,True,9,9,6d0a085fcd2342559654fdcfcdc93c87,11,1
0.017393115907907486,0.017393115907907486,0.01739519601687789,device,True,5,5,c0c32f0e9db94efaaecb02c57fc4643c,12,1
0.017404796788468957,0.017404796788468957,0.017406972823664546,device,True,7,7,e8ead336ad73402cbbc106c03889f18b,13,1
0.010191747918725014,0.010191747918725014,0.010194275993853807,device,True,9,9,a2d5dd6bb9744153a1aa2740ce22a6e6,14,1
0.01744595100171864,0.01744595100171864,0.01744825509376824,device,True,8,8,a027b70cc99847d3a30ae8b54d4e14d1,15,1
0.010260166833177209,0.010260166833177209,0.010262566851451993,device,True,5,5,0090ae58cd8f4420abd2231eac39edfa,16,1
0.01740790088661015,0.01740790088661015,0.01741036493331194,device,True,7,7,0674f907c3944da6a0ebde7b9b5bfce3,17,1
0.017413886031135917,0.017413886031135917,0.017415934009477496,device,True,8,8,7492748b0f014c279fc811373476e16f,18,1
0.010080770123749971,0.010080770123749971,0.010082721943035722,device,True,6,6,9dcf18959f4d41f6bf3b40de467c533b,19,1
0.01778887095861137,0.01778887095861137,0.017791142920032144,device,True,7,7,0992833b2c3f461abed5bf1beb2a1007,20,1
0.010148867033421993,0.010148867033421993,0.010151010937988758,device,True,0,0,c820ad56036446a1b554397a6c33013b,21,1
0.010078530060127378,0.010078530060127378,0.010080546140670776,device,False,4,8,1b75c58267aa46cb8a4d007b3f290829,22,1
0.010083714034408331,0.010083714034408331,0.010085985995829105,device,True,9,9,6941396575474711be580e48a6ffa9ce,23,1
0.0639947890304029,0.0639947890304029,0.06399846891872585,device,False,5,4,035a3cc009f949eca87382f6b779b4d2,24,1
0.02244899095967412,0.02244899095967412,0.02245116699486971,device,False,2,5,fd62fad89ff54ddd9a2028ee2df8900e,25,1
0.022434782003983855,0.022434782003983855,0.022436829982325435,device,False,4,3,77268a0104be4a8d9d966593c3b776dd,26,1
0.01745129399932921,0.01745129399932921,0.0174534700345248,device,True,0,0,edb5ebda43004626a38b7ff64f99e522,27,1
0.010140355210751295,0.010140355210751295,0.01014233916066587,device,True,9,9,ae68fdae90c34effaa71748a093da447,28,1
0.01012697909027338,0.01012697909027338,0.01012905896641314,device,True,6,6,dfffc751fa70488e80bbeb2fffc993b6,29,1
0.010233222041279078,0.010233222041279078,0.010235205991193652,device,True,6,6,f2892739bfb24069899c147edac529aa,30,1
0.017483646981418133,0.017483646981418133,0.017485566902905703,device,True,5,5,958b445c713e4d489467f65e0f0002fb,31,1
0.01750371209345758,0.01750371209345758,0.017505696043372154,device,True,4,4,894362bed26b4625887bd15fce2ec7a3,32,1
0.017445149831473827,0.017445149831473827,0.017447165912017226,device,True,5,5,3c339a98f4eb4a65879bafbd7e9b72f7,33,1
0.010156610980629921,0.010156610980629921,0.010158626828342676,device,True,9,9,d5885e17242847c09d5ea4fb98066290,34,1
0.02273258101195097,0.02273258101195097,0.022734662052243948,device,False,2,8,b70a34e0712e41dfb51055de258af42a,35,1
0.01743372599594295,0.01743372599594295,0.01743593392893672,device,True,4,4,0008438d111844eb807e3f2e33983274,36,1
0.017784391064196825,0.017784391064196825,0.01778647117316723,device,False,1,9,2c969a24defa40f3916a8e28f1dc407d,37,1
0.010104898130521178,0.010104898130521178,0.010106849949806929,device,True,9,9,ba8c0c33867d4ce4806f10ae367d16ae,38,1
0.01005849801003933,0.01005849801003933,0.010060353903099895,device,True,5,5,060ce1afd01b49b3a5f549f9e3021cbd,39,1
0.017433981876820326,0.017433981876820326,0.017435997957363725,device,True,4,4,7464748a57e94c92a4695b05ed81affe,40,1
0.010168259963393211,0.010168259963393211,0.01017040410079062,device,True,6,6,d8ed334e9c6e4c918bab2b0516025a4b,41,1
0.010077889077365398,0.010077889077365398,0.010079904925078154,device,False,5,3,339af2a7f9014a85873779bdb7cbf3fb,42,1
0.01737762801349163,0.01737762801349163,0.01737986784428358,device,True,6,6,52e51cb1e0a14a52aa6ffd7fa3aa5991,43,1
0.010080673964694142,0.010080673964694142,0.010082754073664546,device,True,0,0,106c617c57594ac38f13d893d473f76c,44,1
0.010076194070279598,0.010076194070279598,0.010078210150822997,device,True,9,9,23f16c81abca4d02986baa8eaccfa4b7,45,1
0.02275885408744216,0.02275885408744216,0.022760806139558554,device,True,3,3,53a16cd832a041f289693d4c1337f200,46,1
0.0101002580486238,0.0101002580486238,0.010102082043886185,device,True,9,9,563d43caf1d04f369230d1d2bdec6f4a,47,1
0.010100161889567971,0.010100161889567971,0.010102561907842755,device,False,7,4,51d4193889cb4269bb92ab44da075229,48,1
