T_c_compute,T_compute_cloud,T_compute_device,T_compute_edge,T_compute_s,T_d2e,T_d_compute,T_device_edge_roundtrip,T_e2c,T_e_compute,T_edge_cloud_roundtrip,T_node_cloud,T_node_edge,T_total,exit_location,is_correct,label,prediction,request_id,sample_index,user_id
0.007543312385678291,0.007543312385678291,0.22306449300958775,0.0649065999314189,0.007543312385678291,11.023538381035905,0.22306449300958775,11.093369780981448,0.1270014583133161,0.0649065999314189,0.14122299989685416,0.014221541583538055,0.06983139994554222,11.316456932021538,cloud,True,3,3,e452e4931d25462cb10912b954e5dccf,0,0
0.0072668809443712234,0.0072668809443712234,0.018942932976642624,0.04538409993983805,0.0072668809443712234,6.970138554199366,0.018942932976642624,7.019236854015617,0.15650606574490666,0.04538409993983805,0.1705888998694718,0.014082834124565125,0.0490982998162508,7.038204363983823,cloud,True,8,8,4365978dcca44708b0c519b24c569ad9,1,0
0.0050481166690588,0.0050481166690588,0.02101312199374661,0.048092500073835254,0.0050481166690588,8.4172725341341,0.02101312199374661,8.469498634018237,0.13870546547695994,0.048092500073835254,0.15143109997734427,0.01272563450038433,0.05222609988413751,8.490535435994389,cloud,True,8,8,5aa902d3ceef40fab13e57852ba6fa28,2,0
0.004095533862709999,0.004095533862709999,0.020960737019777298,0.04305570013821125,0.004095533862709999,9.28378485396388,0.020960737019777298,9.331031253997935,0.6619514753110707,0.04305570013821125,0.6936658998019993,0.03171442449092865,0.047246400034055114,9.352015831012977,cloud,False,0,9,a01ac28c8fcd47d48bebf6902fe75db9,3,0
0.007214006036520004,0.007214006036520004,0.020961667003575712,0.042675500037148595,0.007214006036520004,57.0407047389308,0.020961667003575712,57.085772239021026,0.1174353533424437,0.042675500037148595,0.1310821999795735,0.013646846637129784,0.04506750009022653,57.10675902699586,cloud,True,6,6,a9545ee97f2147d6b77c6a65c4a3651d,4,0
0.01017758809030056,0.01017758809030056,0.020976906991563737,0.047312899958342314,0.01017758809030056,10.030084219906712,0.020976906991563737,10.07973571997718,0.12423032149672508,0.047312899958342314,0.14080430008471012,0.01657397858798504,0.04965150007046759,10.10073755698977,cloud,True,6,6,f19514bdab894009a8737413b59b57e9,5,0
0.00658787414431572,0.00658787414431572,0.021000268985517323,0.04397740005515516,0.00658787414431572,7.975281023042044,0.021000268985517323,8.022656523011392,0.43966583837755024,0.04397740005515516,0.4543450002092868,0.014679161831736565,0.04737549996934831,8.043680472997949,cloud,False,1,9,e164c25b06a14533b9585af8912ae357,6,0
0.006648911163210869,0.006648911163210869,0.021027919021435082,0.04695479990914464,0.006648911163210869,9.139183645165758,0.021027919021435082,9.188572644983651,0.1261998873669654,0.04695479990914464,0.14293599990196526,0.016736112534999847,0.04938899981789291,9.209628662007162,cloud,False,6,2,29c28630c8c744e783f18aad0451f020,7,0
0.008666440844535828,0.008666440844535828,0.020939373003784567,0.04558670008555055,0.008666440844535828,9.550850602041464,0.020939373003784567,9.599829401995521,0.20431313174776733,0.04558670008555055,0.21930310013704002,0.01498996838927269,0.04897879995405674,9.620794248010498,cloud,True,3,3,b789bba9ff814d168bdf70044b80cf3e,8,0
0.00847138836979866,0.00847138836979866,0.021161270997254178,0.04181249998509884,0.00847138836979866,7.920671250962187,0.021161270997254178,7.964998551004101,0.1738165474962443,0.04181249998509884,0.1943973999004811,0.020580852404236794,0.044327300041913986,7.986186285997974,cloud,True,1,1,21154d2a55254b3db86ea3e28bc7c11e,9,0
