T_compute_device,T_d_compute,T_total,exit_location,is_correct,label,prediction,request_id,sample_index,user_id
6.988477267092094,6.988477267092094,6.988484596135095,device,True,3,3,ff2253e23b2346d58cf99dc13c1c34b3,0,1
0.025691753951832652,0.025691753951832652,0.02569552999921143,device,True,8,8,003b8d98ca1a4b8388935db65a59409b,1,1
0.024059918010607362,0.024059918010607362,0.024063630029559135,device,True,8,8,bb10d0287edb411d95fa57fa32249ef1,2,1
0.02398928999900818,0.02398928999900818,0.023992329835891724,device,False,0,9,a0abe2c838a54484a8cd96e6cef6f3f9,3,1
0.02251704689115286,0.02251704689115286,0.022519638994708657,device,True,6,6,b771e8862e4146778af611b69c365d68,4,1
0.022488276939839125,0.022488276939839125,0.0224911249242723,device,True,6,6,ae186b7b3d7346fba68312d82a090857,5,1
0.02248446806333959,0.02248446806333959,0.022487156093120575,device,False,1,9,a3695760cf2548ec9b5a5d5f7f8055a8,6,1
0.02253688802011311,0.02253688802011311,0.022539416095241904,device,False,6,2,2fb311270ef2444a967fbad10fc3d446,7,1
0.022925582015886903,0.022925582015886903,0.022928877966478467,device,True,3,3,0156d3bd2c0a482cb7f00e966e045a31,8,1
0.02254584920592606,0.02254584920592606,0.02254920918494463,device,True,1,1,aac3a321cc5f44d5bb941b35438552e0,9,1
0.02253071218729019,0.02253071218729019,0.022533687995746732,device,True,0,0,b310f37e7ba74c6f811f92f43007da15,10,1
0.022570553934201598,0.022570553934201598,0.022573465947061777,device,True,9,9,c2baf684797345f09af69998b9fb15fe,11,1
0.02290343609638512,0.02290343609638512,0.022906347876414657,device,True,5,5,ac3fa5b09a454e8eb9687e31f2821fed,12,1
0.022994417930021882,0.022994417930021882,0.02299838582985103,device,True,7,7,5ac939c8e41e451d854d5684b5dabd43,13,1
0.022903052158653736,0.022903052158653736,0.02290625311434269,device,True,9,9,e4a01d27052e4adbbefea9eb85860135,14,1
0.022594746900722384,0.022594746900722384,0.022597274975851178,device,True,8,8,c3148bfadabd4b9fa875ed0f5f593153,15,1
0.02398804109543562,0.02398804109543562,0.023991208989173174,device,True,5,5,2c6c49361620409ab2c3d23b7e54bd3c,16,1
