algorithm,step,current_obj,best_obj,evaluations,elapsed_s,final_obj
Random,0,0.7516082788272508,0.7516082788272508,1,1.600012183189392e-06,
Random,1,-45.05877149709106,0.7516082788272508,2,0.00028529996052384377,
Random,2,-1.6117390776718703,0.7516082788272508,3,0.0005246999207884073,
Random,3,-41.58986011942021,0.7516082788272508,4,0.0007527000270783901,
Random,4,-53.21989341614032,0.7516082788272508,5,0.0009796000085771084,0.7516082788272508
Greedy,0,0.7516082788272508,0.7516082788272508,1,0.0,
Greedy,1,1.0444114088696228,1.0444114088696228,4801,1.0293034000787884,
Greedy,2,1.1359788606916403,1.1359788606916403,9601,2.0131404001731426,1.1359788606916403
BF,0,0.7516082788272508,0.7516082788272508,1,0.0,
BF,1,1.1359788606916403,1.1359788606916403,9601,2.011981900082901,1.1359788606916403
