algorithm,step,episode,best_obj,current_obj,utility,evaluations,elapsed_s,curve_type
PPO,0.0,0.0,1.1532632963949938,1.1532632963949938,1.1532632963949938,1.0,0.0,ppo_solution
PPO,338689.0,338689.0,1.1532632963949938,1.1532632963949938,1.1532632963949938,1.0,0.0,ppo_solution
Greedy,0.0,1.0,0.7516082788272508,0.7516082788272508,0.7516082788272508,1.0,0.0,baseline_progress
Greedy,1.0,84673.0,1.0519123304394289,1.0519123304394289,1.0519123304394289,84673.0,21.92559530003928,baseline_progress
Greedy,2.0,169345.0,1.1531729951451906,1.1531729951451906,1.1531729951451906,169345.0,45.17032279982232,baseline_progress
Greedy,3.0,254017.0,1.1531729951451906,1.1531729951451906,1.1531729951451906,254017.0,65.06454139994457,baseline_progress
Greedy,4.0,338689.0,1.1531729951451906,1.1531729951451906,1.1531729951451906,338689.0,84.14658669987693,baseline_progress
GA,0.0,1.0,0.8073850372216389,0.8073850372216389,0.8073850372216389,1.0,0.0,baseline_progress
GA,1.0,51.0,0.8073850372216389,0.8073850372216389,0.8073850372216389,51.0,0.0389700340013951,baseline_progress
GA,2.0,101.0,1.0397442893619382,1.0397442893619382,1.0397442893619382,101.0,0.0779400680027902,baseline_progress
GA,3.0,151.0,1.0397442893619382,1.0397442893619382,1.0397442893619382,151.0,0.1169101020041853,baseline_progress
GA,4.0,201.0,1.0397442893619382,1.0397442893619382,1.0397442893619382,201.0,0.1558801360055804,baseline_progress
GA,5.0,251.0,1.0397442893619382,1.0397442893619382,1.0397442893619382,251.0,0.1948501700069755,baseline_progress
GA,6.0,301.0,1.0397442893619382,1.0397442893619382,1.0397442893619382,301.0,0.2338202040083706,baseline_progress
GA,7.0,351.0,1.0473057628462803,1.0473057628462803,1.0473057628462803,351.0,0.2727902380097657,baseline_progress
GA,8.0,401.0,1.0473057628462803,1.0473057628462803,1.0473057628462803,401.0,0.3117602720111608,baseline_progress
GA,9.0,451.0,1.0473057628462803,1.0473057628462803,1.0473057628462803,451.0,0.3507303060125559,baseline_progress
GA,10.0,501.0,1.0473057628462803,1.0473057628462803,1.0473057628462803,501.0,0.389700340013951,baseline_progress
GA,11.0,551.0,1.0473057628462803,1.0473057628462803,1.0473057628462803,551.0,0.4286703740153462,baseline_progress
GA,12.0,601.0,1.0473057628462803,1.0473057628462803,1.0473057628462803,601.0,0.4676404080167413,baseline_progress
GA,13.0,651.0,1.0473057628462803,1.0473057628462803,1.0473057628462803,651.0,0.5066104420181364,baseline_progress
GA,14.0,701.0,1.0473057628462803,1.0473057628462803,1.0473057628462803,701.0,0.5455804760195315,baseline_progress
GA,15.0,751.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,751.0,0.5845505100209266,baseline_progress
GA,16.0,801.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,801.0,0.6235205440223217,baseline_progress
GA,17.0,851.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,851.0,0.6624905780237168,baseline_progress
GA,18.0,901.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,901.0,0.7014606120251119,baseline_progress
GA,19.0,951.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,951.0,0.740430646026507,baseline_progress
GA,20.0,1001.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1001.0,0.7794006800279021,baseline_progress
GA,21.0,1051.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1051.0,0.8183707140292973,baseline_progress
GA,22.0,1101.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1101.0,0.8573407480306924,baseline_progress
GA,23.0,1151.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1151.0,0.8963107820320875,baseline_progress
GA,24.0,1201.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1201.0,0.9352808160334826,baseline_progress
GA,25.0,1251.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1251.0,0.9742508500348775,baseline_progress
GA,26.0,1301.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1301.0,1.0132208840362729,baseline_progress
GA,27.0,1351.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1351.0,1.0521909180376678,baseline_progress
GA,28.0,1401.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1401.0,1.091160952039063,baseline_progress
GA,29.0,1451.0,1.0845706434219236,1.0845706434219236,1.0845706434219236,1451.0,1.130130986040458,baseline_progress
