algorithm,step,current_obj,best_obj,evaluations,elapsed_s,final_obj
Random,0,-44.421113050084415,-44.421113050084415,1,0.0003293000627309084,
Random,1,-2.1538375090748447,-2.1538375090748447,2,0.0005856999196112156,
Random,2,-41.58986011942021,-2.1538375090748447,3,0.0008215999696403742,
Random,3,-50.68022843309589,-2.1538375090748447,4,0.0010615999344736338,
Random,4,-21.552201942322647,-2.1538375090748447,5,0.001286699902266264,
Random,5,-121.02171965803561,-2.1538375090748447,6,0.0015062999445945024,
Random,6,-45.532087871079675,-2.1538375090748447,7,0.001738299848511815,
Random,7,-50.911638726022765,-2.1538375090748447,8,0.0019588000141084194,
Random,8,-58.882299130513964,-2.1538375090748447,9,0.0021786000579595566,
Random,9,-106.60071052769474,-2.1538375090748447,10,0.0023957998491823673,
Random,10,-19.182769907433595,-2.1538375090748447,11,0.0026151000056415796,
Random,11,-46.77545921133144,-2.1538375090748447,12,0.0028377000708132982,
Random,12,-142.57726678739084,-2.1538375090748447,13,0.0030612999107688665,
Random,13,-94.22929558907201,-2.1538375090748447,14,0.0032804999500513077,
Random,14,-94.92751721262549,-2.1538375090748447,15,0.0035027998965233564,
Random,15,-142.41886203186021,-2.1538375090748447,16,0.003733699908480048,
Random,16,-33.21690421019906,-2.1538375090748447,17,0.003955499967560172,
Random,17,-8.668530034049203,-2.1538375090748447,18,0.004173199879005551,
Random,18,-104.17618328035581,-2.1538375090748447,19,0.004393199924379587,
Random,19,-107.08323211571094,-2.1538375090748447,20,0.00461059994995594,
Random,20,-142.20290309749828,-2.1538375090748447,21,0.004831199999898672,
Random,21,-43.39719185170477,-2.1538375090748447,22,0.0050478000193834305,
Random,22,-45.15110320332965,-2.1538375090748447,23,0.005265000043436885,
Random,23,-110.68133974552008,-2.1538375090748447,24,0.005495500052347779,
Random,24,-10.89408494068142,-2.1538375090748447,25,0.005715799983590841,
Random,25,-44.74872738167456,-2.1538375090748447,26,0.00593809993006289,
Random,26,-31.220992121983116,-2.1538375090748447,27,0.006156699964776635,
Random,27,-98.82029510246075,-2.1538375090748447,28,0.006437500007450581,
Random,28,-98.91826963574556,-2.1538375090748447,29,0.006667699897661805,
Random,29,-58.935561849446415,-2.1538375090748447,30,0.006894899997860193,
Random,30,-21.670946320459887,-2.1538375090748447,31,0.007111799903213978,
Random,31,-62.56354528521578,-2.1538375090748447,32,0.007327100029215217,
Random,32,-50.38600983779403,-2.1538375090748447,33,0.007563299965113401,
Random,33,-102.89528477761239,-2.1538375090748447,34,0.00778290000744164,
Random,34,-98.92733389671936,-2.1538375090748447,35,0.007999500026926398,
Random,35,-67.5677447924829,-2.1538375090748447,36,0.008221199968829751,
Random,36,0.8073850372216389,0.8073850372216389,37,0.008438799995929003,
Random,37,-94.8109799470252,0.8073850372216389,38,0.008656600024551153,
Random,38,-50.411063567956795,0.8073850372216389,39,0.008866599993780255,
Random,39,-141.9534701924642,0.8073850372216389,40,0.009073399938642979,
Random,40,-40.61509307238042,0.8073850372216389,41,0.009280500002205372,
Random,41,-31.903568529608965,0.8073850372216389,42,0.009504899848252535,
Random,42,-26.41736188097046,0.8073850372216389,43,0.009715700056403875,
Random,43,-25.850380941545943,0.8073850372216389,44,0.009929399937391281,
Random,44,-43.1343251212808,0.8073850372216389,45,0.010140900034457445,
Random,45,-99.64930126478171,0.8073850372216389,46,0.010354199912399054,
Random,46,-98.9829628646871,0.8073850372216389,47,0.010593599872663617,
Random,47,-50.48415343946774,0.8073850372216389,48,0.010818199953064322,
Random,48,-61.40239445477816,0.8073850372216389,49,0.01103499997407198,
Random,49,-94.12795210487533,0.8073850372216389,50,0.011259800055995584,
Random,50,-103.44180945731341,0.8073850372216389,51,0.011478299973532557,
Random,51,-98.55686759487283,0.8073850372216389,52,0.011695799883455038,
Random,52,-42.02944014467279,0.8073850372216389,53,0.011950699845328927,
Random,53,-20.73998301375114,0.8073850372216389,54,0.012461999896913767,
Random,54,-21.808751815379214,0.8073850372216389,55,0.012736799893900752,
Random,55,-53.79232378841371,0.8073850372216389,56,0.013033699942752719,
Random,56,1.0068976625130184,1.0068976625130184,57,0.013414700049906969,
Random,57,-61.816511074790185,1.0068976625130184,58,0.01369869988411665,
Random,58,-40.05581261715924,1.0068976625130184,59,0.014037400018423796,
Random,59,0.7751356473472025,1.0068976625130184,60,0.014317200053483248,
Random,60,-24.05740009238892,1.0068976625130184,61,0.014568799873813987,
Random,61,-99.6621598825932,1.0068976625130184,62,0.01483400003053248,
Random,62,-98.8556193129346,1.0068976625130184,63,0.015077899908646941,
Random,63,-111.14418760943535,1.0068976625130184,64,0.015323600033298135,
Random,64,-108.97107029718381,1.0068976625130184,65,0.015551100019365549,
Random,65,-22.219016463899294,1.0068976625130184,66,0.015779400011524558,
Random,66,-94.81857806596243,1.0068976625130184,67,0.016012300038710237,
Random,67,-142.37463209629587,1.0068976625130184,68,0.016230500070378184,
Random,68,-10.984324522809835,1.0068976625130184,69,0.016444599954411387,
Random,69,-33.60358035433887,1.0068976625130184,70,0.016662699868902564,
Random,70,-40.00038001853161,1.0068976625130184,71,0.01687669986858964,
Random,71,-21.241387711608173,1.0068976625130184,72,0.01709149987436831,
Random,72,-8.897316697041743,1.0068976625130184,73,0.017305799992755055,
Random,73,-49.806180467669776,1.0068976625130184,74,0.01752569992095232,
Random,74,-97.8592365892149,1.0068976625130184,75,0.017752100015059114,
Random,75,-44.14495912780485,1.0068976625130184,76,0.01797909988090396,
Random,76,-17.59572874166932,1.0068976625130184,77,0.018196099903434515,
Random,77,-9.28493861052014,1.0068976625130184,78,0.018411200027912855,
Random,78,-20.807008105154583,1.0068976625130184,79,0.01862360001541674,
Random,79,-61.27472978071806,1.0068976625130184,80,0.01883559999987483,
Random,80,-27.11258025692772,1.0068976625130184,81,0.019048199988901615,
Random,81,-121.05408222831466,1.0068976625130184,82,0.019261399982497096,
Random,82,-70.19818392324987,1.0068976625130184,83,0.01947439997456968,
Random,83,-27.08313325172105,1.0068976625130184,84,0.01970249996520579,
Random,84,-34.78363632151925,1.0068976625130184,85,0.01991819986142218,
Random,85,-14.62939216307975,1.0068976625130184,86,0.020131999859586358,
Random,86,-22.519202643587594,1.0068976625130184,87,0.020344199845567346,
Random,87,-61.811661889285176,1.0068976625130184,88,0.02055720007047057,
Random,88,-34.04819636479098,1.0068976625130184,89,0.02076920005492866,
Random,89,-60.154077474126275,1.0068976625130184,90,0.020982000045478344,
Random,90,-58.995098602815766,1.0068976625130184,91,0.02119460003450513,
Random,91,-120.79091180482152,1.0068976625130184,92,0.021406899904832244,
Random,92,-44.408507195577464,1.0068976625130184,93,0.021627800073474646,
Random,93,-45.04334236416139,1.0068976625130184,94,0.02184319985099137,
Random,94,-10.374721023174915,1.0068976625130184,95,0.02205669996328652,
Random,95,-21.73052356226321,1.0068976625130184,96,0.02227020007558167,
Random,96,-9.568092953512533,1.0068976625130184,97,0.02248340006917715,
Random,97,-7.074407385617622,1.0068976625130184,98,0.022694099927321076,
Random,98,-22.760099159345568,1.0068976625130184,99,0.022906000027433038,
Random,99,-105.96039503135756,1.0068976625130184,100,0.023123000049963593,
Random,100,-59.607093114765306,1.0068976625130184,101,0.023342799860984087,
Random,101,-108.70190560715406,1.0068976625130184,102,0.02356039988808334,
Random,102,-27.236487708214153,1.0068976625130184,103,0.023774300003424287,
Random,103,-42.86511647049596,1.0068976625130184,104,0.023987399879842997,
Random,104,-94.0181649974861,1.0068976625130184,105,0.024199799867346883,
Random,105,-47.34267510585173,1.0068976625130184,106,0.024411899968981743,
Random,106,-26.987844115927906,1.0068976625130184,107,0.0246246000751853,
Random,107,-53.39110097452981,1.0068976625130184,108,0.024835699936375022,
Random,108,-22.983382637770834,1.0068976625130184,109,0.025048400042578578,
Random,109,-73.0660930523941,1.0068976625130184,110,0.025260800030082464,
Random,110,-25.820518972799906,1.0068976625130184,111,0.02548229997046292,
Random,111,-107.18998100948976,1.0068976625130184,112,0.025702100014314055,
Random,112,-62.6086024113788,1.0068976625130184,113,0.025915100006386638,
Random,113,-107.17283491336852,1.0068976625130184,114,0.026128199882805347,
Random,114,-40.20790760474073,1.0068976625130184,115,0.02634009998291731,
Random,115,-4.190894894550584,1.0068976625130184,116,0.026552699971944094,
Random,116,-26.848115727441165,1.0068976625130184,117,0.02676529996097088,
Random,117,-40.09406050204848,1.0068976625130184,118,0.026977499946951866,
Random,118,-141.67485728192153,1.0068976625130184,119,0.027197999879717827,
Random,119,-64.58460585936635,1.0068976625130184,120,0.02749689994379878,
Random,120,-27.924540799464747,1.0068976625130184,121,0.02789849997498095,
Random,121,-22.230066313249214,1.0068976625130184,122,0.028139200061559677,
Random,122,-43.70814099545194,1.0068976625130184,123,0.02836379990912974,
Random,123,-59.508134782639964,1.0068976625130184,124,0.02858350006863475,
Random,124,-47.036542711152286,1.0068976625130184,125,0.028805400012061,
Random,125,-4.626642894375286,1.0068976625130184,126,0.029044799972325563,
Random,126,-9.365939032153904,1.0068976625130184,127,0.029288799967616796,
Random,127,-5.922222483875998,1.0068976625130184,128,0.029517299961298704,
Random,128,-18.204864466826134,1.0068976625130184,129,0.02975469990633428,
Random,129,-35.56966863661361,1.0068976625130184,130,0.0300008999183774,
Random,130,-25.395287854713747,1.0068976625130184,131,0.0302303999196738,
Random,131,-106.68094741650431,1.0068976625130184,132,0.030463800067082047,
Random,132,-88.413242832977,1.0068976625130184,133,0.03069989988580346,
Random,133,-143.87166339945682,1.0068976625130184,134,0.03095080005005002,
Random,134,-48.83817426157733,1.0068976625130184,135,0.031229599844664335,
Random,135,-61.243619865497216,1.0068976625130184,136,0.03149129985831678,
Random,136,-50.42413645453865,1.0068976625130184,137,0.03172499989159405,
Random,137,-19.36524325990131,1.0068976625130184,138,0.031966099981218576,
Random,138,-10.255752770840784,1.0068976625130184,139,0.032195899868384004,
Random,139,-29.514651467960643,1.0068976625130184,140,0.03241449990309775,
Random,140,-67.37531495868654,1.0068976625130184,141,0.03263629996217787,
Random,141,-40.401418661229194,1.0068976625130184,142,0.03285169997252524,
Random,142,0.6321960022756921,1.0068976625130184,143,0.0330674999859184,
Random,143,-50.75197024536626,1.0068976625130184,144,0.03329319995827973,
Random,144,-20.791989770285763,1.0068976625130184,145,0.03351740003563464,
Random,145,-108.62465272620618,1.0068976625130184,146,0.033741199877113104,
Random,146,-73.44851373167057,1.0068976625130184,147,0.03396119992248714,
Random,147,-98.11143793029203,1.0068976625130184,148,0.03417619992978871,
Random,148,-46.362402136966224,1.0068976625130184,149,0.03439250006340444,
Random,149,-26.507709767966485,1.0068976625130184,150,0.034613899886608124,
