T_compute_device,T_d_compute,T_total,T_worker_elapsed_s,cloud_exit_check,cloud_exit_head_compute,cloud_queue,cloud_segment_compute,confidence,d2e_transport,device_compute,difficulty,e2c_transport,edge_exit_check,edge_exit_head_compute,edge_queue,edge_segment_compute,executed_segments_by_node,exit_boundary_id,exit_id,exit_location,is_correct,label,objective_alpha,objective_beta,observed_accuracy,observed_latency,observed_utility,prediction,request_id,request_trace,sample_id,sample_index,source_index,total_latency,unattributed_overhead,user_id
0.022127999924123287,0.022127999924123287,0.02214709995314479,0.022127999924123287,0.0,0.0,0.0,0.0,0.7397941946983337,0.0,0.022127999924123287,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,device,False,0,1.0,5.0,0.0,0.02214709995314479,-0.11073549976572394,8,374541614e524cd3937a97fed85e5d51,"{'device_compute': 0.022127999924123287, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.02214709995314479, 'unattributed_overhead': 1.910002902150154e-05, 'request_id': '374541614e524cd3937a97fed85e5d51', 'user_id': 1, 'prediction': 8, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'device', 'confidence': 0.7397941946983337, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0, 'segment_compute_s': 0.021184900775551796, 'exit_head_compute_s': 0.0006174002774059772, 'exit_check_s': 0.00017109978944063187, 'worker_elapsed_s': 0.022127999924123287}], 'sample_id': 'balanced_000_0000_00000287', 'label': 0, 'correct': False, 'observed_utility': -0.11073549976572394}",balanced_000_0000_00000287,0,287,0.02214709995314479,1.910002902150154e-05,1
0.014435100369155407,0.014435100369155407,0.014459300320595503,0.014435100369155407,0.0,0.0,0.0,0.0,0.8615610599517822,0.0,0.014435100369155407,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,device,True,0,1.0,5.0,1.0,0.014459300320595503,0.9277034983970225,0,d8acfaa480ee4f708526b9bdd1397c54,"{'device_compute': 0.014435100369155407, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.014459300320595503, 'unattributed_overhead': 2.41999514400959e-05, 'request_id': 'd8acfaa480ee4f708526b9bdd1397c54', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'device', 'confidence': 0.8615610599517822, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0, 'segment_compute_s': 0.013919500168412924, 'exit_head_compute_s': 0.00033190008252859116, 'exit_check_s': 6.360001862049103e-05, 'worker_elapsed_s': 0.014435100369155407}], 'sample_id': 'balanced_000_0001_00000857', 'label': 0, 'correct': True, 'observed_utility': 0.9277034983970225}",balanced_000_0001_00000857,1,857,0.014459300320595503,2.41999514400959e-05,1
0.03306709975004196,0.03306709975004196,0.03308880003169179,0.03306709975004196,0.0,0.0,0.0,0.0,0.9187842011451721,0.0,0.03306709975004196,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.03308880003169179,0.834555999841541,0,ae36e35c69b040428e0429d9b101cac4,"{'device_compute': 0.03306709975004196, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.03308880003169179, 'unattributed_overhead': 2.1700281649827957e-05, 'request_id': 'ae36e35c69b040428e0429d9b101cac4', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9187842011451721, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.032123500015586615, 'exit_head_compute_s': 0.0005496996454894543, 'exit_check_s': 0.00013109995052218437, 'worker_elapsed_s': 0.03306709975004196}], 'sample_id': 'balanced_000_0002_00003548', 'label': 0, 'correct': True, 'observed_utility': 0.834555999841541}",balanced_000_0002_00003548,2,3548,0.03308880003169179,2.1700281649827957e-05,1
0.03047609981149435,0.03047609981149435,0.03050269978120923,0.03047609981149435,0.0,0.0,0.0,0.0,0.9541012644767761,0.0,0.03047609981149435,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.03050269978120923,0.8474865010939538,0,7dec6a3fc33246f1b699048287ec736d,"{'device_compute': 0.03047609981149435, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.03050269978120923, 'unattributed_overhead': 2.659996971487999e-05, 'request_id': '7dec6a3fc33246f1b699048287ec736d', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9541012644767761, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.029425200074911118, 'exit_head_compute_s': 0.0006224000826478004, 'exit_check_s': 0.00013520009815692902, 'worker_elapsed_s': 0.03047609981149435}], 'sample_id': 'balanced_000_0003_00004937', 'label': 0, 'correct': True, 'observed_utility': 0.8474865010939538}",balanced_000_0003_00004937,3,4937,0.03050269978120923,2.659996971487999e-05,1
0.029815500136464834,0.029815500136464834,0.029833900276571512,0.029815500136464834,0.0,0.0,0.0,0.0,0.8529897332191467,0.0,0.029815500136464834,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.029833900276571512,0.8508304986171424,0,a65884284374489486205029e9fdf318,"{'device_compute': 0.029815500136464834, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.029833900276571512, 'unattributed_overhead': 1.840014010667801e-05, 'request_id': 'a65884284374489486205029e9fdf318', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.8529897332191467, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.028936199378222227, 'exit_head_compute_s': 0.0005460004322230816, 'exit_check_s': 0.00010779965668916702, 'worker_elapsed_s': 0.029815500136464834}], 'sample_id': 'balanced_000_0004_00005189', 'label': 0, 'correct': True, 'observed_utility': 0.8508304986171424}",balanced_000_0004_00005189,4,5189,0.029833900276571512,1.840014010667801e-05,1
0.028564899694174528,0.028564899694174528,0.02858349960297346,0.028564899694174528,0.0,0.0,0.0,0.0,0.9274572730064392,0.0,0.028564899694174528,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.02858349960297346,0.8570825019851327,0,82f311cefe6545a1812c918592b00095,"{'device_compute': 0.028564899694174528, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.02858349960297346, 'unattributed_overhead': 1.859990879893303e-05, 'request_id': '82f311cefe6545a1812c918592b00095', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9274572730064392, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.02761799981817603, 'exit_head_compute_s': 0.0005495995283126831, 'exit_check_s': 0.00013610022142529488, 'worker_elapsed_s': 0.028564899694174528}], 'sample_id': 'balanced_000_0005_00005293', 'label': 0, 'correct': True, 'observed_utility': 0.8570825019851327}",balanced_000_0005_00005293,5,5293,0.02858349960297346,1.859990879893303e-05,1
0.030936299823224545,0.030936299823224545,0.030956399627029896,0.030936299823224545,0.0,0.0,0.0,0.0,0.9476228952407837,0.0,0.030936299823224545,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.030956399627029896,0.8452180018648505,0,d6885b8d8640439fa06bd59ab91255f4,"{'device_compute': 0.030936299823224545, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.030956399627029896, 'unattributed_overhead': 2.0099803805351257e-05, 'request_id': 'd6885b8d8640439fa06bd59ab91255f4', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9476228952407837, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.030015400610864162, 'exit_head_compute_s': 0.0005421005189418793, 'exit_check_s': 0.00011010002344846725, 'worker_elapsed_s': 0.030936299823224545}], 'sample_id': 'balanced_000_0006_00007513', 'label': 0, 'correct': True, 'observed_utility': 0.8452180018648505}",balanced_000_0006_00007513,6,7513,0.030956399627029896,2.0099803805351257e-05,1
0.00940000033006072,0.00940000033006072,0.009419600013643503,0.00940000033006072,0.0,0.0,0.0,0.0,0.6745585799217224,0.0,0.00940000033006072,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3]}",4,after_layer1,device,True,0,1.0,5.0,1.0,0.009419600013643503,0.9529019999317825,0,705df40a3ae3428884adcb298a5b6a17,"{'device_compute': 0.00940000033006072, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.009419600013643503, 'unattributed_overhead': 1.9599683582782745e-05, 'request_id': '705df40a3ae3428884adcb298a5b6a17', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer1', 'exit_boundary_id': 4, 'exit_location': 'device', 'confidence': 0.6745585799217224, 'executed_segments_by_node': {'device': [0, 1, 2, 3]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3], 'queue_s': 0.0, 'segment_compute_s': 0.00905169965699315, 'exit_head_compute_s': 0.00020250026136636734, 'exit_check_s': 3.5599805414676666e-05, 'worker_elapsed_s': 0.00940000033006072}], 'sample_id': 'balanced_000_0007_00007748', 'label': 0, 'correct': True, 'observed_utility': 0.9529019999317825}",balanced_000_0007_00007748,7,7748,0.009419600013643503,1.9599683582782745e-05,1
0.03613860020413995,0.03613860020413995,0.0361540000885725,0.03613860020413995,0.0,0.0,0.0,0.0,0.9602432250976562,0.0,0.03613860020413995,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.0361540000885725,0.8192299995571375,0,2982025a2f84424b835710da8bdc3a1b,"{'device_compute': 0.03613860020413995, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.0361540000885725, 'unattributed_overhead': 1.5399884432554245e-05, 'request_id': '2982025a2f84424b835710da8bdc3a1b', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9602432250976562, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.035024798940867186, 'exit_head_compute_s': 0.0006727995350956917, 'exit_check_s': 0.00013940036296844482, 'worker_elapsed_s': 0.03613860020413995}], 'sample_id': 'balanced_000_0008_00009021', 'label': 0, 'correct': True, 'observed_utility': 0.8192299995571375}",balanced_000_0008_00009021,8,9021,0.0361540000885725,1.5399884432554245e-05,1
0.007887199986726046,0.007887199986726046,0.007905000355094671,0.007887199986726046,0.0,0.0,0.0,0.0,0.7083096504211426,0.0,0.007887199986726046,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3]}",4,after_layer1,device,True,0,1.0,5.0,1.0,0.007905000355094671,0.9604749982245266,0,50f0662e754f478d88314e2f47016d55,"{'device_compute': 0.007887199986726046, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.007905000355094671, 'unattributed_overhead': 1.780036836862564e-05, 'request_id': '50f0662e754f478d88314e2f47016d55', 'user_id': 1, 'prediction': 0, 'exit_id': 'after_layer1', 'exit_boundary_id': 4, 'exit_location': 'device', 'confidence': 0.7083096504211426, 'executed_segments_by_node': {'device': [0, 1, 2, 3]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3], 'queue_s': 0.0, 'segment_compute_s': 0.007511000614613295, 'exit_head_compute_s': 0.00024640001356601715, 'exit_check_s': 3.929995000362396e-05, 'worker_elapsed_s': 0.007887199986726046}], 'sample_id': 'balanced_000_0009_00009272', 'label': 0, 'correct': True, 'observed_utility': 0.9604749982245266}",balanced_000_0009_00009272,9,9272,0.007905000355094671,1.780036836862564e-05,1
