T_compute_device,T_compute_edge,T_compute_s,T_d2e,T_d_compute,T_device_edge_roundtrip,T_e_compute,T_node_edge,T_queue_s,T_total,T_worker_elapsed_s,cloud_exit_check,cloud_exit_head_compute,cloud_queue,cloud_segment_compute,confidence,d2e_transport,device_compute,difficulty,e2c_transport,edge_exit_check,edge_exit_head_compute,edge_queue,edge_segment_compute,executed_segments_by_node,exit_boundary_id,exit_id,exit_location,is_correct,label,objective_alpha,objective_beta,observed_accuracy,observed_latency,observed_utility,prediction,request_id,request_trace,sample_id,sample_index,source_index,total_latency,unattributed_overhead,user_id
4.062127811979735,0.0003842000005533919,0.0003842000005533919,0.014979767005570466,4.062127811979735,0.017926967004314065,0.0003842000005533919,0.0029471999987435993,0.0014990999989095144,4.080138110002736,0.00040040000021690503,0.0,0.0,0.0,0.0,0.9996386766433716,0.014979767005570466,4.062127811979735,unknown,0.0,7.650000043213367e-05,8.600000001024455e-06,0.0014990999989095144,0.00019579999934649095,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], 'edge': [18]}",19,final,edge,True,0,1.0,5.0,1.0,4.080138110002736,-19.400690550013678,0,e69c9a186e7a4e4ea5a9a4414ea482e8,"{'device_compute': 4.062127811979735, 'd2e_transport': 0.014979767005570466, 'edge_queue': 0.0014990999989095144, 'edge_segment_compute': 0.00019579999934649095, 'edge_exit_head_compute': 8.600000001024455e-06, 'edge_exit_check': 7.650000043213367e-05, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 4.080138110002736, 'unattributed_overhead': 0.0012505310187407304, 'request_id': 'e69c9a186e7a4e4ea5a9a4414ea482e8', 'user_id': 0, 'prediction': 0, 'exit_id': 'final', 'exit_boundary_id': 19, 'exit_location': 'edge', 'confidence': 0.9996386766433716, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], 'edge': [18]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], 'queue_s': 0.0, 'segment_compute_s': 4.048543862008955, 'exit_head_compute_s': 0.009207044000504538, 'exit_check_s': 0.0011812529992312193, 'worker_elapsed_s': 4.062127811979735}, {'node': 'edge', 'executed_segments': [18], 'queue_s': 0.0014990999989095144, 'segment_compute_s': 0.00019579999934649095, 'exit_head_compute_s': 8.600000001024455e-06, 'exit_check_s': 7.650000043213367e-05, 'worker_elapsed_s': 0.00040040000021690503}], 'sample_id': 'balanced_000_0000_00000287', 'label': 0, 'correct': True, 'observed_utility': -19.400690550013678}",balanced_000_0000_00000287,0,287,4.080138110002736,0.0012505310187407304,0
0.034448257996700704,,,,0.034448257996700704,,,,,0.0344924200035166,0.034448257996700704,0.0,0.0,0.0,0.0,0.8614457249641418,0.0,0.034448257996700704,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,device,True,0,1.0,5.0,1.0,0.0344924200035166,0.827537899982417,0,291c56662a7e48fcbafbd2f65050ba24,"{'device_compute': 0.034448257996700704, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.0344924200035166, 'unattributed_overhead': 4.416200681589544e-05, 'request_id': '291c56662a7e48fcbafbd2f65050ba24', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'device', 'confidence': 0.8614457249641418, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0, 'segment_compute_s': 0.030252827011281624, 'exit_head_compute_s': 0.0019035489822272211, 'exit_check_s': 0.00042404598207212985, 'worker_elapsed_s': 0.034448257996700704}], 'sample_id': 'balanced_000_0001_00000857', 'label': 0, 'correct': True, 'observed_utility': 0.827537899982417}",balanced_000_0001_00000857,1,857,0.0344924200035166,4.416200681589544e-05,0
0.04729692102409899,,,,0.04729692102409899,,,,,0.04734633001498878,0.04729692102409899,0.0,0.0,0.0,0.0,0.9194889664649963,0.0,0.04729692102409899,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04734633001498878,0.7632683499250561,0,4aaa72896db84817b699ea7115366b4c,"{'device_compute': 0.04729692102409899, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04734633001498878, 'unattributed_overhead': 4.9408990889787674e-05, 'request_id': '4aaa72896db84817b699ea7115366b4c', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9194889664649963, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04121326998574659, 'exit_head_compute_s': 0.0029982059786561877, 'exit_check_s': 0.0006284670089371502, 'worker_elapsed_s': 0.04729692102409899}], 'sample_id': 'balanced_000_0002_00003548', 'label': 0, 'correct': True, 'observed_utility': 0.7632683499250561}",balanced_000_0002_00003548,2,3548,0.04734633001498878,4.9408990889787674e-05,0
0.04650383998523466,,,,0.04650383998523466,,,,,0.046553888998460025,0.04650383998523466,0.0,0.0,0.0,0.0,0.9536142349243164,0.0,0.04650383998523466,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.046553888998460025,0.7672305550076999,0,3de46d83329947e3999e18b61d3a34e1,"{'device_compute': 0.04650383998523466, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.046553888998460025, 'unattributed_overhead': 5.0049013225361705e-05, 'request_id': '3de46d83329947e3999e18b61d3a34e1', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9536142349243164, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04116859886562452, 'exit_head_compute_s': 0.002508815989131108, 'exit_check_s': 0.0006101629987824708, 'worker_elapsed_s': 0.04650383998523466}], 'sample_id': 'balanced_000_0003_00004937', 'label': 0, 'correct': True, 'observed_utility': 0.7672305550076999}",balanced_000_0003_00004937,3,4937,0.046553888998460025,5.0049013225361705e-05,0
0.046352058998309076,,,,0.046352058998309076,,,,,0.04639903598581441,0.046352058998309076,0.0,0.0,0.0,0.0,0.8522081971168518,0.0,0.046352058998309076,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04639903598581441,0.768004820070928,0,949bd13ffc254dcb94e5ad7ae55338f7,"{'device_compute': 0.046352058998309076, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04639903598581441, 'unattributed_overhead': 4.6976987505331635e-05, 'request_id': '949bd13ffc254dcb94e5ad7ae55338f7', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.8522081971168518, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04129449202446267, 'exit_head_compute_s': 0.002564016991527751, 'exit_check_s': 0.0006004979950375855, 'worker_elapsed_s': 0.046352058998309076}], 'sample_id': 'balanced_000_0004_00005189', 'label': 0, 'correct': True, 'observed_utility': 0.768004820070928}",balanced_000_0004_00005189,4,5189,0.04639903598581441,4.6976987505331635e-05,0
0.046862827002769336,,,,0.046862827002769336,,,,,0.046907691983506083,0.046862827002769336,0.0,0.0,0.0,0.0,0.9279154539108276,0.0,0.046862827002769336,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.046907691983506083,0.7654615400824696,0,bd3d37c02a124017b5bddbcfba307b33,"{'device_compute': 0.046862827002769336, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.046907691983506083, 'unattributed_overhead': 4.4864980736747384e-05, 'request_id': 'bd3d37c02a124017b5bddbcfba307b33', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9279154539108276, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04108440404525027, 'exit_head_compute_s': 0.0029631330107804388, 'exit_check_s': 0.000590034993365407, 'worker_elapsed_s': 0.046862827002769336}], 'sample_id': 'balanced_000_0005_00005293', 'label': 0, 'correct': True, 'observed_utility': 0.7654615400824696}",balanced_000_0005_00005293,5,5293,0.046907691983506083,4.4864980736747384e-05,0
0.046077201986918226,,,,0.046077201986918226,,,,,0.046124179993057624,0.046077201986918226,0.0,0.0,0.0,0.0,0.9480711221694946,0.0,0.046077201986918226,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.046124179993057624,0.7693791000347119,0,85e2a708bdf44e6fa0e900dc97f2501c,"{'device_compute': 0.046077201986918226, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.046124179993057624, 'unattributed_overhead': 4.697800613939762e-05, 'request_id': '85e2a708bdf44e6fa0e900dc97f2501c', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9480711221694946, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.0411663580161985, 'exit_head_compute_s': 0.0021303389803506434, 'exit_check_s': 0.000607380032306537, 'worker_elapsed_s': 0.046077201986918226}], 'sample_id': 'balanced_000_0006_00007513', 'label': 0, 'correct': True, 'observed_utility': 0.7693791000347119}",balanced_000_0006_00007513,6,7513,0.046124179993057624,4.697800613939762e-05,0
0.027590184996370226,,,,0.027590184996370226,,,,,0.027637577994028106,0.027590184996370226,0.0,0.0,0.0,0.0,0.8462647795677185,0.0,0.027590184996370226,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,device,True,0,1.0,5.0,1.0,0.027637577994028106,0.8618121100298595,0,c975466ed9fd4421adde4b796a988c05,"{'device_compute': 0.027590184996370226, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.027637577994028106, 'unattributed_overhead': 4.739299765788019e-05, 'request_id': 'c975466ed9fd4421adde4b796a988c05', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'device', 'confidence': 0.8462647795677185, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0, 'segment_compute_s': 0.02384865898056887, 'exit_head_compute_s': 0.001973407022887841, 'exit_check_s': 0.00040689302841201425, 'worker_elapsed_s': 0.027590184996370226}], 'sample_id': 'balanced_000_0007_00007748', 'label': 0, 'correct': True, 'observed_utility': 0.8618121100298595}",balanced_000_0007_00007748,7,7748,0.027637577994028106,4.739299765788019e-05,0
0.04636005900101736,,,,0.04636005900101736,,,,,0.04640713200205937,0.04636005900101736,0.0,0.0,0.0,0.0,0.9600685834884644,0.0,0.04636005900101736,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04640713200205937,0.7679643399897031,0,ec853ce45b814742b01ea5b452619ba8,"{'device_compute': 0.04636005900101736, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04640713200205937, 'unattributed_overhead': 4.70730010420084e-05, 'request_id': 'ec853ce45b814742b01ea5b452619ba8', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9600685834884644, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04110552603378892, 'exit_head_compute_s': 0.0022031090047676116, 'exit_check_s': 0.0005943549913354218, 'worker_elapsed_s': 0.04636005900101736}], 'sample_id': 'balanced_000_0008_00009021', 'label': 0, 'correct': True, 'observed_utility': 0.7679643399897031}",balanced_000_0008_00009021,8,9021,0.04640713200205937,4.70730010420084e-05,0
0.014517643983708695,,,,0.014517643983708695,,,,,0.01456202898407355,0.014517643983708695,0.0,0.0,0.0,0.0,0.7084786295890808,0.0,0.014517643983708695,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3]}",4,after_layer1,device,True,0,1.0,5.0,1.0,0.01456202898407355,0.9271898550796323,0,f5f0bada6ca8464b8585d9b6a1c33580,"{'device_compute': 0.014517643983708695, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.01456202898407355, 'unattributed_overhead': 4.438500036485493e-05, 'request_id': 'f5f0bada6ca8464b8585d9b6a1c33580', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer1', 'exit_boundary_id': 4, 'exit_location': 'device', 'confidence': 0.7084786295890808, 'executed_segments_by_node': {'device': [0, 1, 2, 3]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3], 'queue_s': 0.0, 'segment_compute_s': 0.012326502008363605, 'exit_head_compute_s': 0.0010306570038665086, 'exit_check_s': 0.00020963800488971174, 'worker_elapsed_s': 0.014517643983708695}], 'sample_id': 'balanced_000_0009_00009272', 'label': 0, 'correct': True, 'observed_utility': 0.9271898550796323}",balanced_000_0009_00009272,9,9272,0.01456202898407355,4.438500036485493e-05,0
