T_bandwidth_calibration,T_compute_device,T_compute_edge,T_compute_s,T_d2e,T_d_compute,T_device_edge_roundtrip,T_e_compute,T_node_edge,T_queue_s,T_total,T_worker_elapsed_s,actual_start_at_utc,barrier_ready_at_utc,barrier_release_at_utc,cloud_exit_check,cloud_exit_head_compute,cloud_queue,cloud_segment_compute,confidence,d2e_transport,decision_id,decision_version,device_compute,difficulty,e2c_transport,edge_exit_check,edge_exit_head_compute,edge_queue,edge_segment_compute,executed_segments_by_node,exit_boundary_id,exit_id,exit_location,is_correct,label,objective_alpha,objective_beta,observed_accuracy,observed_latency,observed_utility,prediction,request_id,request_seq,request_trace,sample_id,sample_index,source_index,start_skew_s,total_latency,unattributed_overhead,user_id
0.0,0.00011294599971733987,0.09856320000108099,0.09856320000108099,0.11767630200120038,0.00011294599971733987,0.2189195020000625,0.09856320000108099,0.10124319999886211,0.0014876999994157813,0.2191219309997905,0.09864390000075218,1784713678.9376855,1784713672.297472,1784713678.9367747,0.0,0.0,0.0,0.0,0.9996386766433716,0.11767630200120038,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,0.00011294599971733987,unknown,0.0,0.00039060000199242495,0.004511600003752392,0.0014876999994157813,0.08725579999372712,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}",19,final,edge,True,0,1.0,5.0,1.0,0.2191219309997905,-0.09560965499895246,0,f82df54a140e4af1a909e2253db92336,0,"{'device_compute': 0.00011294599971733987, 'd2e_transport': 0.11767630200120038, 'edge_queue': 0.0014876999994157813, 'edge_segment_compute': 0.08725579999372712, 'edge_exit_head_compute': 0.004511600003752392, 'edge_exit_check': 0.00039060000199242495, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.2191219309997905, 'unattributed_overhead': 0.007686982999985048, 'request_id': 'f82df54a140e4af1a909e2253db92336', 'user_id': 2, 'prediction': 0, 'exit_id': 'final', 'exit_boundary_id': 19, 'exit_location': 'edge', 'confidence': 0.9996386766433716, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.00011294599971733987}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'queue_s': 0.0014876999994157813, 'segment_compute_s': 0.08725579999372712, 'exit_head_compute_s': 0.004511600003752392, 'exit_check_s': 0.00039060000199242495, 'worker_elapsed_s': 0.09864390000075218}], 'sample_id': 'balanced_000_0000_00000287', 'label': 0, 'correct': True, 'observed_utility': -0.09560965499895246}",balanced_000_0000_00000287,0,287,0.0009107589721679688,0.2191219309997905,0.007686982999985048,2
0.0,8.170499950210797e-05,0.08695839999927557,0.08695839999927557,0.4091992140020011,8.170499950210797e-05,0.5562643140001455,0.08695839999927557,0.14706509999814443,0.05695299999933923,0.5563990569999078,0.08700360000148066,1784713687.2111125,1784713681.9612074,1784713687.210174,0.0,0.0,0.0,0.0,0.9178494811058044,0.4091992140020011,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,8.170499950210797e-05,unknown,0.0,0.000576900001760805,0.004746700000396231,0.05695299999933923,0.07226030000674655,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.5563990569999078,-1.7819952849995389,0,e192585fdcf848f3b4d47855ab159d74,1,"{'device_compute': 8.170499950210797e-05, 'd2e_transport': 0.4091992140020011, 'edge_queue': 0.05695299999933923, 'edge_segment_compute': 0.07226030000674655, 'edge_exit_head_compute': 0.004746700000396231, 'edge_exit_check': 0.000576900001760805, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.5563990569999078, 'unattributed_overhead': 0.012581237990161753, 'request_id': 'e192585fdcf848f3b4d47855ab159d74', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9178494811058044, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 8.170499950210797e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.05695299999933923, 'segment_compute_s': 0.07226030000674655, 'exit_head_compute_s': 0.004746700000396231, 'exit_check_s': 0.000576900001760805, 'worker_elapsed_s': 0.08700360000148066}], 'sample_id': 'balanced_000_0001_00000857', 'label': 0, 'correct': True, 'observed_utility': -1.7819952849995389}",balanced_000_0001_00000857,1,857,0.00093841552734375,0.5563990569999078,0.012581237990161753,2
0.0,8.048300060181646e-05,0.10064010000132839,0.10064010000132839,0.18940670500069245,8.048300060181646e-05,0.29426190499998484,0.10064010000132839,0.10485519999929238,0.0020824000021093525,0.29439388800074084,0.10075180000058026,1784713688.4287405,1784713688.1781151,1784713688.4281151,0.0,0.0,0.0,0.0,0.919489860534668,0.18940670500069245,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,8.048300060181646e-05,unknown,0.0,0.0004260000023350585,0.003615899993747007,0.0020824000021093525,0.0845831000006001,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.29439388800074084,-0.4719694400037042,0,59a1756172b943f08e1df341e327cb34,2,"{'device_compute': 8.048300060181646e-05, 'd2e_transport': 0.18940670500069245, 'edge_queue': 0.0020824000021093525, 'edge_segment_compute': 0.0845831000006001, 'edge_exit_head_compute': 0.003615899993747007, 'edge_exit_check': 0.0004260000023350585, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.29439388800074084, 'unattributed_overhead': 0.014199300000655057, 'request_id': '59a1756172b943f08e1df341e327cb34', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.919489860534668, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 8.048300060181646e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0020824000021093525, 'segment_compute_s': 0.0845831000006001, 'exit_head_compute_s': 0.003615899993747007, 'exit_check_s': 0.0004260000023350585, 'worker_elapsed_s': 0.10075180000058026}], 'sample_id': 'balanced_000_0002_00003548', 'label': 0, 'correct': True, 'observed_utility': -0.4719694400037042}",balanced_000_0002_00003548,2,3548,0.0006253719329833984,0.29439388800074084,0.014199300000655057,2
0.0,0.00021920600011071656,0.07259470000280999,0.07259470000280999,0.39363470999978745,0.00021920600011071656,0.5428128100002141,0.07259470000280999,0.14917810000042664,0.07507379999879049,0.5432041849999223,0.07270720000087749,1784713689.620864,1784713689.1815965,1784713689.6197455,0.0,0.0,0.0,0.0,0.9535862803459167,0.39363470999978745,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,0.00021920600011071656,unknown,0.0,0.0002362000013818033,0.003610899995692307,0.07507379999879049,0.0627329000053578,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.5432041849999223,-1.7160209249996115,0,fc4e777ce3374b1dbc2aaacd0a41bab6,3,"{'device_compute': 0.00021920600011071656, 'd2e_transport': 0.39363470999978745, 'edge_queue': 0.07507379999879049, 'edge_segment_compute': 0.0627329000053578, 'edge_exit_head_compute': 0.003610899995692307, 'edge_exit_check': 0.0002362000013818033, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.5432041849999223, 'unattributed_overhead': 0.00769646899880172, 'request_id': 'fc4e777ce3374b1dbc2aaacd0a41bab6', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9535862803459167, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.00021920600011071656}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.07507379999879049, 'segment_compute_s': 0.0627329000053578, 'exit_head_compute_s': 0.003610899995692307, 'exit_check_s': 0.0002362000013818033, 'worker_elapsed_s': 0.07270720000087749}], 'sample_id': 'balanced_000_0003_00004937', 'label': 0, 'correct': True, 'observed_utility': -1.7160209249996115}",balanced_000_0003_00004937,3,4937,0.0011184215545654297,0.5432041849999223,0.00769646899880172,2
0.0,0.000160908999532694,0.08136000000013155,0.08136000000013155,0.14903736200085405,0.000160908999532694,0.23388066200004687,0.08136000000013155,0.08484329999919282,0.001655100000789389,0.23413562799942156,0.08145119999971939,1784713690.8540661,1784713690.6029499,1784713690.8529499,0.0,0.0,0.0,0.0,0.8522803783416748,0.14903736200085405,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,0.000160908999532694,unknown,0.0,0.0005453999947349075,0.004872299999988172,0.001655100000789389,0.06173909998688032,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.23413562799942156,-0.1706781399971078,0,a3b0e0f3616444ef8606ec157eff3097,4,"{'device_compute': 0.000160908999532694, 'd2e_transport': 0.14903736200085405, 'edge_queue': 0.001655100000789389, 'edge_segment_compute': 0.06173909998688032, 'edge_exit_head_compute': 0.004872299999988172, 'edge_exit_check': 0.0005453999947349075, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.23413562799942156, 'unattributed_overhead': 0.01612545701664203, 'request_id': 'a3b0e0f3616444ef8606ec157eff3097', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.8522803783416748, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.000160908999532694}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.001655100000789389, 'segment_compute_s': 0.06173909998688032, 'exit_head_compute_s': 0.004872299999988172, 'exit_check_s': 0.0005453999947349075, 'worker_elapsed_s': 0.08145119999971939}], 'sample_id': 'balanced_000_0004_00005189', 'label': 0, 'correct': True, 'observed_utility': -0.1706781399971078}",balanced_000_0004_00005189,4,5189,0.0011162757873535156,0.23413562799942156,0.01612545701664203,2
0.0,0.00014388999989023432,0.07801300000210176,0.07801300000210176,0.23974589299996296,0.00014388999989023432,0.38572379299966997,0.07801300000210176,0.145977899999707,0.06618309999976191,0.3859810929998275,0.07804000000032829,1784713691.9896374,1784713691.5777953,1784713691.9887226,0.0,0.0,0.0,0.0,0.9278911352157593,0.23974589299996296,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,0.00014388999989023432,unknown,0.0,0.0004380000027595088,0.0045086000027367845,0.06618309999976191,0.06739639999796054,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.3859810929998275,-0.9299054649991376,0,4bbfbaa30df74b398985ce847c0b3088,5,"{'device_compute': 0.00014388999989023432, 'd2e_transport': 0.23974589299996296, 'edge_queue': 0.06618309999976191, 'edge_segment_compute': 0.06739639999796054, 'edge_exit_head_compute': 0.0045086000027367845, 'edge_exit_check': 0.0004380000027595088, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.3859810929998275, 'unattributed_overhead': 0.007565209996755584, 'request_id': '4bbfbaa30df74b398985ce847c0b3088', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9278911352157593, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 0.00014388999989023432}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.06618309999976191, 'segment_compute_s': 0.06739639999796054, 'exit_head_compute_s': 0.0045086000027367845, 'exit_check_s': 0.0004380000027595088, 'worker_elapsed_s': 0.07804000000032829}], 'sample_id': 'balanced_000_0005_00005293', 'label': 0, 'correct': True, 'observed_utility': -0.9299054649991376}",balanced_000_0005_00005293,5,5293,0.0009148120880126953,0.3859810929998275,0.007565209996755584,2
0.0,7.777800055919215e-05,0.06959550000101444,0.06959550000101444,0.2663624799997706,7.777800055919215e-05,0.37800637999953324,0.06959550000101444,0.11164389999976265,0.039901100000861334,0.3781360290004159,0.06962950000161072,1784713693.1288414,1784713692.807217,1784713693.1280615,0.0,0.0,0.0,0.0,0.9480166435241699,0.2663624799997706,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,7.777800055919215e-05,unknown,0.0,0.0003120000001217704,0.0034964000042236876,0.039901100000861334,0.06083179999041022,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.3781360290004159,-0.8906801450020794,0,a9c06bf78d124c92a43c65b7ae1e021f,6,"{'device_compute': 7.777800055919215e-05, 'd2e_transport': 0.2663624799997706, 'edge_queue': 0.039901100000861334, 'edge_segment_compute': 0.06083179999041022, 'edge_exit_head_compute': 0.0034964000042236876, 'edge_exit_check': 0.0003120000001217704, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.3781360290004159, 'unattributed_overhead': 0.007154471004469087, 'request_id': 'a9c06bf78d124c92a43c65b7ae1e021f', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9480166435241699, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 7.777800055919215e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.039901100000861334, 'segment_compute_s': 0.06083179999041022, 'exit_head_compute_s': 0.0034964000042236876, 'exit_check_s': 0.0003120000001217704, 'worker_elapsed_s': 0.06962950000161072}], 'sample_id': 'balanced_000_0006_00007513', 'label': 0, 'correct': True, 'observed_utility': -0.8906801450020794}",balanced_000_0006_00007513,6,7513,0.0007798671722412109,0.3781360290004159,0.007154471004469087,2
0.0,7.720399935351452e-05,0.0727922000005492,0.0727922000005492,0.2917401780023283,7.720399935351452e-05,0.39430707799965603,0.0727922000005492,0.10256689999732771,0.0281483999970078,0.3944348569993963,0.07287650000216672,1784713694.3035357,1784713693.9239676,1784713694.3026752,0.0,0.0,0.0,0.0,0.9927466511726379,0.2917401780023283,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,7.720399935351452e-05,unknown,0.0,0.000316400000883732,0.0038115999996080063,0.0281483999970078,0.060975599990342744,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.3944348569993963,-0.9721742849969814,0,f1bc12e50773433f94f8831d03ce2620,7,"{'device_compute': 7.720399935351452e-05, 'd2e_transport': 0.2917401780023283, 'edge_queue': 0.0281483999970078, 'edge_segment_compute': 0.060975599990342744, 'edge_exit_head_compute': 0.0038115999996080063, 'edge_exit_check': 0.000316400000883732, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.3944348569993963, 'unattributed_overhead': 0.00936547500987217, 'request_id': 'f1bc12e50773433f94f8831d03ce2620', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9927466511726379, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 7.720399935351452e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0281483999970078, 'segment_compute_s': 0.060975599990342744, 'exit_head_compute_s': 0.0038115999996080063, 'exit_check_s': 0.000316400000883732, 'worker_elapsed_s': 0.07287650000216672}], 'sample_id': 'balanced_000_0007_00007748', 'label': 0, 'correct': True, 'observed_utility': -0.9721742849969814}",balanced_000_0007_00007748,7,7748,0.0008604526519775391,0.3944348569993963,0.00936547500987217,2
0.0,8.064899975579465e-05,0.0811011999976472,0.0811011999976472,0.3394588279979871,8.064899975579465e-05,0.4611380279993682,0.0811011999976472,0.1216792000013811,0.03763320000143722,0.46127125099974364,0.0811437999982445,1784713695.4030726,1784713695.1521106,1784713695.4021106,0.0,0.0,0.0,0.0,0.9600778222084045,0.3394588279979871,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,8.064899975579465e-05,unknown,0.0,0.0004014999976789113,0.005078300000604941,0.03763320000143722,0.06957009999314323,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.46127125099974364,-1.3063562549987182,0,91617021985d4e23b4790d6c269c238d,8,"{'device_compute': 8.064899975579465e-05, 'd2e_transport': 0.3394588279979871, 'edge_queue': 0.03763320000143722, 'edge_segment_compute': 0.06957009999314323, 'edge_exit_head_compute': 0.005078300000604941, 'edge_exit_check': 0.0004014999976789113, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.46127125099974364, 'unattributed_overhead': 0.009048674009136448, 'request_id': '91617021985d4e23b4790d6c269c238d', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9600778222084045, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 8.064899975579465e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.03763320000143722, 'segment_compute_s': 0.06957009999314323, 'exit_head_compute_s': 0.005078300000604941, 'exit_check_s': 0.0004014999976789113, 'worker_elapsed_s': 0.0811437999982445}], 'sample_id': 'balanced_000_0008_00009021', 'label': 0, 'correct': True, 'observed_utility': -1.3063562549987182}",balanced_000_0008_00009021,8,9021,0.0009620189666748047,0.46127125099974364,0.009048674009136448,2
0.0,7.829700007278007e-05,0.06856770000013057,0.06856770000013057,0.3012558889995489,7.829700007278007e-05,0.37640638900029444,0.06856770000013057,0.07515050000074552,0.0038046999979997054,0.3765361860005214,0.06863860000157729,1784713696.5258644,1784713696.2749126,1784713696.5249126,0.0,0.0,0.0,0.0,0.9327638149261475,0.3012558889995489,warm-4dev-resnet50-cifar10-20260722-174622:v1,1,7.829700007278007e-05,unknown,0.0,0.0004320999978517648,0.002705399998376379,0.0038046999979997054,0.05882590001056087,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.3765361860005214,-0.8826809300026071,0,56fe3d8e76874708a82cfd91a8258f5f,9,"{'device_compute': 7.829700007278007e-05, 'd2e_transport': 0.3012558889995489, 'edge_queue': 0.0038046999979997054, 'edge_segment_compute': 0.05882590001056087, 'edge_exit_head_compute': 0.002705399998376379, 'edge_exit_check': 0.0004320999978517648, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.3765361860005214, 'unattributed_overhead': 0.009433899996110995, 'request_id': '56fe3d8e76874708a82cfd91a8258f5f', 'user_id': 2, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.9327638149261475, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 7.829700007278007e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0038046999979997054, 'segment_compute_s': 0.05882590001056087, 'exit_head_compute_s': 0.002705399998376379, 'exit_check_s': 0.0004320999978517648, 'worker_elapsed_s': 0.06863860000157729}], 'sample_id': 'balanced_000_0009_00009272', 'label': 0, 'correct': True, 'observed_utility': -0.8826809300026071}",balanced_000_0009_00009272,9,9272,0.0009517669677734375,0.3765361860005214,0.009433899996110995,2
