T_bandwidth_calibration,T_compute_device,T_d_compute,T_total,T_worker_elapsed_s,actual_start_at_utc,barrier_ready_at_utc,barrier_release_at_utc,cloud_exit_check,cloud_exit_head_compute,cloud_queue,cloud_segment_compute,confidence,d2e_transport,decision_id,decision_version,device_compute,difficulty,e2c_transport,edge_exit_check,edge_exit_head_compute,edge_queue,edge_segment_compute,executed_segments_by_node,exit_boundary_id,exit_id,exit_location,is_correct,label,objective_alpha,objective_beta,observed_accuracy,observed_latency,observed_utility,prediction,request_id,request_seq,request_trace,sample_id,sample_index,source_index,start_skew_s,total_latency,unattributed_overhead,user_id
3.3367810249328613,4.068534572999852,4.068534572999852,4.068596034000166,4.068534572999852,1784713403.7498376,1784713389.6509955,1784713403.749051,0.0,0.0,0.0,0.0,0.999638557434082,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v1,1,4.068534572999852,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}",19,final,device,True,0,1.0,5.0,1.0,4.068596034000166,-19.34298017000083,0,27c442c6bab94799a4b1660aafc38314,0,"{'device_compute': 4.068534572999852, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 4.068596034000166, 'unattributed_overhead': 6.146100031401147e-05, 'request_id': '27c442c6bab94799a4b1660aafc38314', 'user_id': 3, 'prediction': 0, 'exit_id': 'final', 'exit_boundary_id': 19, 'exit_location': 'device', 'confidence': 0.999638557434082, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'queue_s': 0.0, 'segment_compute_s': 4.055214756001078, 'exit_head_compute_s': 0.00808926599984261, 'exit_check_s': 0.0014520549998451315, 'worker_elapsed_s': 4.068534572999852}], 'sample_id': 'balanced_000_0000_00000287', 'label': 0, 'correct': True, 'observed_utility': -19.34298017000083}",balanced_000_0000_00000287,0,287,0.0007865428924560547,4.068596034000166,6.146100031401147e-05,3
0.0,0.035648492999825976,0.035648492999825976,0.03570009399982155,0.035648492999825976,1784713412.3742692,1784713412.123441,1784713412.373441,0.0,0.0,0.0,0.0,0.8614457249641418,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v1,1,0.035648492999825976,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,device,True,0,1.0,5.0,1.0,0.03570009399982155,0.8214995300008923,0,9173728e3a334fe48ce47e341416c527,1,"{'device_compute': 0.035648492999825976, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.03570009399982155, 'unattributed_overhead': 5.160099999557133e-05, 'request_id': '9173728e3a334fe48ce47e341416c527', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'device', 'confidence': 0.8614457249641418, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0, 'segment_compute_s': 0.030976266000379837, 'exit_head_compute_s': 0.0021746340003119258, 'exit_check_s': 0.0004666559998440789, 'worker_elapsed_s': 0.035648492999825976}], 'sample_id': 'balanced_000_0001_00000857', 'label': 0, 'correct': True, 'observed_utility': 0.8214995300008923}",balanced_000_0001_00000857,1,857,0.0008282661437988281,0.03570009399982155,5.160099999557133e-05,3
0.0,0.04771712399997341,0.04771712399997341,0.04777618400021311,0.04771712399997341,1784713413.5829113,1784713412.810658,1784713413.582156,0.0,0.0,0.0,0.0,0.9194889664649963,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v1,1,0.04771712399997341,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04777618400021311,0.7611190799989345,0,ec4f1517683f4fd3a9eb3e8aedad0d6c,2,"{'device_compute': 0.04771712399997341, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04777618400021311, 'unattributed_overhead': 5.906000023969682e-05, 'request_id': 'ec4f1517683f4fd3a9eb3e8aedad0d6c', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9194889664649963, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.0415435689997139, 'exit_head_compute_s': 0.002972498999497475, 'exit_check_s': 0.0007304879995899682, 'worker_elapsed_s': 0.04771712399997341}], 'sample_id': 'balanced_000_0002_00003548', 'label': 0, 'correct': True, 'observed_utility': 0.7611190799989345}",balanced_000_0002_00003548,2,3548,0.00075531005859375,0.04777618400021311,5.906000023969682e-05,3
0.0,0.04828709000003073,0.04828709000003073,0.04834781399995336,0.04828709000003073,1784713414.8946683,1784713414.0497863,1784713414.8939624,0.0,0.0,0.0,0.0,0.9536142349243164,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v1,1,0.04828709000003073,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04834781399995336,0.7582609300002332,0,6a246ecac5b942e48d655091d74fbd27,3,"{'device_compute': 0.04828709000003073, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04834781399995336, 'unattributed_overhead': 6.0723999922629446e-05, 'request_id': '6a246ecac5b942e48d655091d74fbd27', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9536142349243164, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04197792199920514, 'exit_head_compute_s': 0.0029294030000528437, 'exit_check_s': 0.0007741159997749492, 'worker_elapsed_s': 0.04828709000003073}], 'sample_id': 'balanced_000_0003_00004937', 'label': 0, 'correct': True, 'observed_utility': 0.7582609300002332}",balanced_000_0003_00004937,3,4937,0.0007059574127197266,0.04834781399995336,6.0723999922629446e-05,3
0.0,0.0488682489999519,0.0488682489999519,0.0489269240001704,0.0488682489999519,1784713416.0276616,1784713415.3459392,1784713416.0265198,0.0,0.0,0.0,0.0,0.8522081971168518,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v1,1,0.0488682489999519,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.0489269240001704,0.755365379999148,0,95cbb6db480244fe8322010e532bc813,4,"{'device_compute': 0.0488682489999519, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.0489269240001704, 'unattributed_overhead': 5.867500021849992e-05, 'request_id': '95cbb6db480244fe8322010e532bc813', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.8522081971168518, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04191144999958851, 'exit_head_compute_s': 0.0031187290001071233, 'exit_check_s': 0.0007701110002926725, 'worker_elapsed_s': 0.0488682489999519}], 'sample_id': 'balanced_000_0004_00005189', 'label': 0, 'correct': True, 'observed_utility': 0.755365379999148}",balanced_000_0004_00005189,4,5189,0.0011417865753173828,0.0489269240001704,5.867500021849992e-05,3
0.0,0.04770392199998241,0.04770392199998241,0.047766183000021556,0.04770392199998241,1784713417.2393854,1784713416.4737544,1784713417.2387342,0.0,0.0,0.0,0.0,0.9279154539108276,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v1,1,0.04770392199998241,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.047766183000021556,0.7611690849998922,0,014af411b9dc485e8081f626a7dc48c1,5,"{'device_compute': 0.04770392199998241, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.047766183000021556, 'unattributed_overhead': 6.226100003914325e-05, 'request_id': '014af411b9dc485e8081f626a7dc48c1', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9279154539108276, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.041419937000682694, 'exit_head_compute_s': 0.0029806590000589495, 'exit_check_s': 0.0007780159999128955, 'worker_elapsed_s': 0.04770392199998241}], 'sample_id': 'balanced_000_0005_00005293', 'label': 0, 'correct': True, 'observed_utility': 0.7611690849998922}",balanced_000_0005_00005293,5,5293,0.0006511211395263672,0.047766183000021556,6.226100003914325e-05,3
0.0,0.04777412000021286,0.04777412000021286,0.0478320590000294,0.04777412000021286,1784713418.6103806,1784713417.7359884,1784713418.6096013,0.0,0.0,0.0,0.0,0.9480711221694946,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v2,2,0.04777412000021286,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.0478320590000294,0.760839704999853,0,77601f0e18b94d63821bdff6e91be163,6,"{'device_compute': 0.04777412000021286, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.0478320590000294, 'unattributed_overhead': 5.793899981654249e-05, 'request_id': '77601f0e18b94d63821bdff6e91be163', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9480711221694946, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.041467234999799985, 'exit_head_compute_s': 0.0029706309996981872, 'exit_check_s': 0.0007500370002162526, 'worker_elapsed_s': 0.04777412000021286}], 'sample_id': 'balanced_000_0006_00007513', 'label': 0, 'correct': True, 'observed_utility': 0.760839704999853}",balanced_000_0006_00007513,6,7513,0.0007793903350830078,0.0478320590000294,5.793899981654249e-05,3
0.0,0.0284254719999808,0.0284254719999808,0.0284850110001571,0.0284254719999808,1784713419.7928822,1784713419.0588887,1784713419.7922945,0.0,0.0,0.0,0.0,0.8462647795677185,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v2,2,0.0284254719999808,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,device,True,0,1.0,5.0,1.0,0.0284850110001571,0.8575749449992145,0,670e764742a44a8f8585e253160938aa,7,"{'device_compute': 0.0284254719999808, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.0284850110001571, 'unattributed_overhead': 5.953900017630076e-05, 'request_id': '670e764742a44a8f8585e253160938aa', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'device', 'confidence': 0.8462647795677185, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0, 'segment_compute_s': 0.024236567999651015, 'exit_head_compute_s': 0.0019787520000136283, 'exit_check_s': 0.000501569999869389, 'worker_elapsed_s': 0.0284254719999808}], 'sample_id': 'balanced_000_0007_00007748', 'label': 0, 'correct': True, 'observed_utility': 0.8575749449992145}",balanced_000_0007_00007748,7,7748,0.0005877017974853516,0.0284850110001571,5.953900017630076e-05,3
0.0,0.047754764999808685,0.047754764999808685,0.04781132700009039,0.047754764999808685,1784713420.9227462,1784713420.2208722,1784713420.9219272,0.0,0.0,0.0,0.0,0.9600685834884644,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v2,2,0.047754764999808685,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04781132700009039,0.7609433649995481,0,80e2a6b595dd4095809449027c7fce06,8,"{'device_compute': 0.047754764999808685, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04781132700009039, 'unattributed_overhead': 5.656200028170133e-05, 'request_id': '80e2a6b595dd4095809449027c7fce06', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9600685834884644, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04153782600133127, 'exit_head_compute_s': 0.002953105999949912, 'exit_check_s': 0.000722725999821705, 'worker_elapsed_s': 0.047754764999808685}], 'sample_id': 'balanced_000_0008_00009021', 'label': 0, 'correct': True, 'observed_utility': 0.7609433649995481}",balanced_000_0008_00009021,8,9021,0.0008189678192138672,0.04781132700009039,5.656200028170133e-05,3
0.0,0.015454607999799919,0.015454607999799919,0.015502078999816149,0.015454607999799919,1784713422.2070293,1784713421.4031708,1784713422.2063487,0.0,0.0,0.0,0.0,0.7084786295890808,0.0,warm-4dev-resnet50-cifar10-20260722-174209:v2,2,0.015454607999799919,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3]}",4,after_layer1,device,True,0,1.0,5.0,1.0,0.015502078999816149,0.9224896050009193,0,d3cabf30619542c7b9531c531d6cb62a,9,"{'device_compute': 0.015454607999799919, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.015502078999816149, 'unattributed_overhead': 4.747100001623039e-05, 'request_id': 'd3cabf30619542c7b9531c531d6cb62a', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer1', 'exit_boundary_id': 4, 'exit_location': 'device', 'confidence': 0.7084786295890808, 'executed_segments_by_node': {'device': [0, 1, 2, 3]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3], 'queue_s': 0.0, 'segment_compute_s': 0.012761725000018487, 'exit_head_compute_s': 0.0010398809999969671, 'exit_check_s': 0.00027349399988452205, 'worker_elapsed_s': 0.015454607999799919}], 'sample_id': 'balanced_000_0009_00009272', 'label': 0, 'correct': True, 'observed_utility': 0.9224896050009193}",balanced_000_0009_00009272,9,9272,0.0006806850433349609,0.015502078999816149,4.747100001623039e-05,3
