T_bandwidth_calibration,T_compute_device,T_compute_edge,T_compute_s,T_d2e,T_d_compute,T_device_edge_roundtrip,T_e_compute,T_node_edge,T_queue_s,T_total,T_worker_elapsed_s,actual_start_at_utc,barrier_ready_at_utc,barrier_release_at_utc,cloud_exit_check,cloud_exit_head_compute,cloud_queue,cloud_segment_compute,confidence,d2e_transport,decision_id,decision_version,device_compute,difficulty,e2c_transport,edge_exit_check,edge_exit_head_compute,edge_queue,edge_segment_compute,executed_segments_by_node,exit_boundary_id,exit_id,exit_location,is_correct,label,objective_alpha,objective_beta,observed_accuracy,observed_latency,observed_utility,prediction,request_id,request_seq,request_trace,sample_id,sample_index,source_index,start_skew_s,total_latency,unattributed_overhead,user_id
3.2718474864959717,4.7295999991092685e-05,0.06090039999980945,0.06090039999980945,0.21516126399959035,4.7295999991092685e-05,0.2821210639999947,0.06090039999980945,0.06695980000040436,0.001783400000022084,0.28219424799999615,0.06101240000043617,1784690533.4437487,1784690529.9210048,1784690533.4428523,0.0,0.0,0.0,0.0,0.6783974170684814,0.21516126399959035,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,4.7295999991092685e-05,unknown,0.0,0.00030299999980343273,0.004663800000344054,0.001783400000022084,0.055325000001175795,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,0,1.0,5.0,1.0,0.28219424799999615,-0.41097123999998075,0,7080a90ef391418782dc971bb4c8e9ae,0,"{'device_compute': 4.7295999991092685e-05, 'd2e_transport': 0.21516126399959035, 'edge_queue': 0.001783400000022084, 'edge_segment_compute': 0.055325000001175795, 'edge_exit_head_compute': 0.004663800000344054, 'edge_exit_check': 0.00030299999980343273, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.28219424799999615, 'unattributed_overhead': 0.004910487999069346, 'request_id': '7080a90ef391418782dc971bb4c8e9ae', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.6783974170684814, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 4.7295999991092685e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.001783400000022084, 'segment_compute_s': 0.055325000001175795, 'exit_head_compute_s': 0.004663800000344054, 'exit_check_s': 0.00030299999980343273, 'worker_elapsed_s': 0.06101240000043617}], 'sample_id': 'balanced_000_0000_00000093', 'label': 0, 'correct': True, 'observed_utility': -0.41097123999998075}",balanced_000_0000_00000093,0,93,0.000896453857421875,0.28219424799999615,0.004910487999069346,0
0.0,3.1648000003769994e-05,0.010330699999940407,0.010330699999940407,0.1790496650003206,3.1648000003769994e-05,0.19404826499999217,0.010330699999940407,0.014998599999671569,0.0014131999996607192,0.19410287499999868,0.010406200000034005,1784690536.4275558,1784690536.1766505,1784690536.4266505,0.0,0.0,0.0,0.0,0.6999200582504272,0.1790496650003206,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,3.1648000003769994e-05,unknown,0.0,0.0002715999989959528,0.0005903999990550801,0.0014131999996607192,0.008853400001498812,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,0,1.0,5.0,1.0,0.19410287499999868,0.02948562500000662,0,848643104ce34cf3922b742c798372ee,1,"{'device_compute': 3.1648000003769994e-05, 'd2e_transport': 0.1790496650003206, 'edge_queue': 0.0014131999996607192, 'edge_segment_compute': 0.008853400001498812, 'edge_exit_head_compute': 0.0005903999990550801, 'edge_exit_check': 0.0002715999989959528, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.19410287499999868, 'unattributed_overhead': 0.00389296200046374, 'request_id': '848643104ce34cf3922b742c798372ee', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.6999200582504272, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.1648000003769994e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0014131999996607192, 'segment_compute_s': 0.008853400001498812, 'exit_head_compute_s': 0.0005903999990550801, 'exit_check_s': 0.0002715999989959528, 'worker_elapsed_s': 0.010406200000034005}], 'sample_id': 'balanced_000_0001_00000118', 'label': 0, 'correct': True, 'observed_utility': 0.02948562500000662}",balanced_000_0001_00000118,1,118,0.0009052753448486328,0.19410287499999868,0.00389296200046374,0
0.0,3.3537000007299866e-05,0.01829710000038176,0.01829710000038176,0.13125979899939466,3.3537000007299866e-05,0.15286739900000157,0.01829710000038176,0.021607600000606908,0.0015131000000110362,0.15292510300000117,0.018375599999671977,1784690537.434158,1784690537.1832075,1784690537.4332075,0.0,0.0,0.0,0.0,0.6839555501937866,0.13125979899939466,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,3.3537000007299866e-05,unknown,0.0,0.00024370000119233737,0.0009532999993098201,0.0015131000000110362,0.014663799999652838,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,0,1.0,5.0,1.0,0.15292510300000117,0.23537448499999414,0,3b472158ffa84649a3a5144f57cba4bb,2,"{'device_compute': 3.3537000007299866e-05, 'd2e_transport': 0.13125979899939466, 'edge_queue': 0.0015131000000110362, 'edge_segment_compute': 0.014663799999652838, 'edge_exit_head_compute': 0.0009532999993098201, 'edge_exit_check': 0.00024370000119233737, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.15292510300000117, 'unattributed_overhead': 0.00425786700043318, 'request_id': '3b472158ffa84649a3a5144f57cba4bb', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.6839555501937866, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.3537000007299866e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0015131000000110362, 'segment_compute_s': 0.014663799999652838, 'exit_head_compute_s': 0.0009532999993098201, 'exit_check_s': 0.00024370000119233737, 'worker_elapsed_s': 0.018375599999671977}], 'sample_id': 'balanced_000_0002_00000039', 'label': 0, 'correct': True, 'observed_utility': 0.23537448499999414}",balanced_000_0002_00000039,2,39,0.0009505748748779297,0.15292510300000117,0.00425786700043318,0
0.0,3.3185000006596965e-05,0.029638199999681092,0.029638199999681092,0.08596841700000368,3.3185000006596965e-05,0.11871861700001318,0.029638199999681092,0.0327502000000095,0.0015064999997775885,0.11877593099998762,0.029715600000599807,1784690538.4416556,1784690538.1907086,1784690538.4407086,0.0,0.0,0.0,0.0,0.6896793842315674,0.08596841700000368,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,3.3185000006596965e-05,unknown,0.0,0.00025740000000951113,0.0032678000006853836,0.0015064999997775885,0.0236784999988231,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,0,1.0,5.0,1.0,0.11877593099998762,0.4061203450000619,0,f0e9835aecd040caa4c7746ca06c4276,3,"{'device_compute': 3.3185000006596965e-05, 'd2e_transport': 0.08596841700000368, 'edge_queue': 0.0015064999997775885, 'edge_segment_compute': 0.0236784999988231, 'edge_exit_head_compute': 0.0032678000006853836, 'edge_exit_check': 0.00025740000000951113, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.11877593099998762, 'unattributed_overhead': 0.00406412900068176, 'request_id': 'f0e9835aecd040caa4c7746ca06c4276', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.6896793842315674, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.3185000006596965e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0015064999997775885, 'segment_compute_s': 0.0236784999988231, 'exit_head_compute_s': 0.0032678000006853836, 'exit_check_s': 0.00025740000000951113, 'worker_elapsed_s': 0.029715600000599807}], 'sample_id': 'balanced_000_0003_00000195', 'label': 0, 'correct': True, 'observed_utility': 0.4061203450000619}",balanced_000_0003_00000195,3,195,0.0009469985961914062,0.11877593099998762,0.00406412900068176,0
0.0,3.2203999978719366e-05,0.03903009999976348,0.03903009999976348,0.07606165200013493,3.2203999978719366e-05,0.11792375200002425,0.03903009999976348,0.041862099999889324,0.001260799999727169,0.11798104899997952,0.0391061999998783,1784690539.371878,1784690539.120921,1784690539.370921,0.0,0.0,0.0,0.0,0.619940459728241,0.07606165200013493,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,3.2203999978719366e-05,unknown,0.0,0.0002509000005375128,0.002030699999522767,0.001260799999727169,0.033297200000561133,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,0,1.0,5.0,1.0,0.11798104899997952,0.4100947550001024,0,753987d3337144ce999c5afd0f3fc01a,4,"{'device_compute': 3.2203999978719366e-05, 'd2e_transport': 0.07606165200013493, 'edge_queue': 0.001260799999727169, 'edge_segment_compute': 0.033297200000561133, 'edge_exit_head_compute': 0.002030699999522767, 'edge_exit_check': 0.0002509000005375128, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.11798104899997952, 'unattributed_overhead': 0.005047592999517292, 'request_id': '753987d3337144ce999c5afd0f3fc01a', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.619940459728241, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 3.2203999978719366e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.001260799999727169, 'segment_compute_s': 0.033297200000561133, 'exit_head_compute_s': 0.002030699999522767, 'exit_check_s': 0.0002509000005375128, 'worker_elapsed_s': 0.0391061999998783}], 'sample_id': 'balanced_000_0004_00000110', 'label': 0, 'correct': True, 'observed_utility': 0.4100947550001024}",balanced_000_0004_00000110,4,110,0.0009570121765136719,0.11798104899997952,0.005047592999517292,0
0.0,4.5666999994864454e-05,0.04588460000013583,0.04588460000013583,0.14992435299964768,4.5666999994864454e-05,0.19906785300000251,0.04588460000013583,0.049143500000354834,0.0011587999997573206,0.19914511299998594,0.04596040000069479,1784690540.305678,1784690540.0546875,1784690540.3046875,0.0,0.0,0.0,0.0,0.6651378273963928,0.14992435299964768,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,4.5666999994864454e-05,unknown,0.0,0.00015320000147767132,0.003837299999759125,0.0011587999997573206,0.032196099999964645,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,0,1.0,5.0,1.0,0.19914511299998594,0.004274435000070298,0,87542048354146199c939ad0f34e3831,5,"{'device_compute': 4.5666999994864454e-05, 'd2e_transport': 0.14992435299964768, 'edge_queue': 0.0011587999997573206, 'edge_segment_compute': 0.032196099999964645, 'edge_exit_head_compute': 0.003837299999759125, 'edge_exit_check': 0.00015320000147767132, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.19914511299998594, 'unattributed_overhead': 0.011829692999384633, 'request_id': '87542048354146199c939ad0f34e3831', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.6651378273963928, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 4.5666999994864454e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0011587999997573206, 'segment_compute_s': 0.032196099999964645, 'exit_head_compute_s': 0.003837299999759125, 'exit_check_s': 0.00015320000147767132, 'worker_elapsed_s': 0.04596040000069479}], 'sample_id': 'balanced_000_0005_00000272', 'label': 0, 'correct': True, 'observed_utility': 0.004274435000070298}",balanced_000_0005_00000272,5,272,0.0009903907775878906,0.19914511299998594,0.011829692999384633,0
0.0,4.9517999997306106e-05,0.07265019999977085,0.07265019999977085,0.16778063100034046,4.9517999997306106e-05,0.24340613100000041,0.07265019999977085,0.07562549999965995,0.0013269999999465654,0.24348989000000643,0.0727286000001186,1784690541.3206239,1784690541.0696254,1784690541.3196254,0.0,0.0,0.0,0.0,0.6987355947494507,0.16778063100034046,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,4.9517999997306106e-05,unknown,0.0,0.0003473999986454146,0.0024994000004880945,0.0013269999999465654,0.06113979999918229,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,edge,True,0,1.0,5.0,1.0,0.24348989000000643,-0.21744945000003213,0,e230ef891453467ebd4650deca66e3cb,6,"{'device_compute': 4.9517999997306106e-05, 'd2e_transport': 0.16778063100034046, 'edge_queue': 0.0013269999999465654, 'edge_segment_compute': 0.06113979999918229, 'edge_exit_head_compute': 0.0024994000004880945, 'edge_exit_check': 0.0003473999986454146, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.24348989000000643, 'unattributed_overhead': 0.010346141001406295, 'request_id': 'e230ef891453467ebd4650deca66e3cb', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'edge', 'confidence': 0.6987355947494507, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 4.9517999997306106e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0013269999999465654, 'segment_compute_s': 0.06113979999918229, 'exit_head_compute_s': 0.0024994000004880945, 'exit_check_s': 0.0003473999986454146, 'worker_elapsed_s': 0.0727286000001186}], 'sample_id': 'balanced_000_0006_00000234', 'label': 0, 'correct': True, 'observed_utility': -0.21744945000003213}",balanced_000_0006_00000234,6,234,0.0009984970092773438,0.24348989000000643,0.010346141001406295,0
0.0,4.3889000011176904e-05,0.12771969999994326,0.12771969999994326,0.1412945949997777,4.3889000011176904e-05,0.2717564950000053,0.12771969999994326,0.13046190000022762,0.0013110999998389161,0.27183147599998847,0.12779860000046028,1784690542.4299426,1784690542.1789608,1784690542.4289608,0.0,0.0,0.0,0.0,0.9245661497116089,0.1412945949997777,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,4.3889000011176904e-05,unknown,0.0,0.0005162000006748713,0.008123699999487144,0.0013110999998389161,0.10936960000071849,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}",19,final,edge,True,0,1.0,5.0,1.0,0.27183147599998847,-0.35915737999994235,0,1b93dd92972a47e1bd0efbafa37bce64,7,"{'device_compute': 4.3889000011176904e-05, 'd2e_transport': 0.1412945949997777, 'edge_queue': 0.0013110999998389161, 'edge_segment_compute': 0.10936960000071849, 'edge_exit_head_compute': 0.008123699999487144, 'edge_exit_check': 0.0005162000006748713, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.27183147599998847, 'unattributed_overhead': 0.011172391999480169, 'request_id': '1b93dd92972a47e1bd0efbafa37bce64', 'user_id': 0, 'prediction': 0, 'exit_id': 'final', 'exit_boundary_id': 19, 'exit_location': 'edge', 'confidence': 0.9245661497116089, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 4.3889000011176904e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'queue_s': 0.0013110999998389161, 'segment_compute_s': 0.10936960000071849, 'exit_head_compute_s': 0.008123699999487144, 'exit_check_s': 0.0005162000006748713, 'worker_elapsed_s': 0.12779860000046028}], 'sample_id': 'balanced_000_0007_00000270', 'label': 0, 'correct': True, 'observed_utility': -0.35915737999994235}",balanced_000_0007_00000270,7,270,0.0009818077087402344,0.27183147599998847,0.011172391999480169,0
0.0,6.714799999940624e-05,0.06793280000056257,0.06793280000056257,0.07424039200006405,6.714799999940624e-05,0.14710979200000907,0.06793280000056257,0.07286939999994502,0.003109799999947427,0.14721327300000553,0.06802320000042528,1784690543.5610404,1784690543.3100405,1784690543.5600405,0.0,0.0,0.0,0.0,0.7376832365989685,0.07424039200006405,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,6.714799999940624e-05,unknown,0.0,0.00029379999978118576,0.0067780000008497154,0.003109799999947427,0.05294330000106129,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,0,1.0,5.0,1.0,0.14721327300000553,0.26393363499997236,0,6fb1faf5d0c34316849a7dafdfdcfa7c,8,"{'device_compute': 6.714799999940624e-05, 'd2e_transport': 0.07424039200006405, 'edge_queue': 0.003109799999947427, 'edge_segment_compute': 0.05294330000106129, 'edge_exit_head_compute': 0.0067780000008497154, 'edge_exit_check': 0.00029379999978118576, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.14721327300000553, 'unattributed_overhead': 0.009780832998302458, 'request_id': '6fb1faf5d0c34316849a7dafdfdcfa7c', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.7376832365989685, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 6.714799999940624e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.003109799999947427, 'segment_compute_s': 0.05294330000106129, 'exit_head_compute_s': 0.0067780000008497154, 'exit_check_s': 0.00029379999978118576, 'worker_elapsed_s': 0.06802320000042528}], 'sample_id': 'balanced_000_0008_00000196', 'label': 0, 'correct': True, 'observed_utility': 0.26393363499997236}",balanced_000_0008_00000196,8,196,0.0009999275207519531,0.14721327300000553,0.009780832998302458,0
0.0,5.564800000001924e-05,0.04131649999999354,0.04131649999999354,0.13166251299995224,5.564800000001924e-05,0.17604391299997246,0.04131649999999354,0.04438140000002022,0.001451900000574824,0.17613728300000275,0.04139200000008714,1784690544.5265408,1784690544.2755873,1784690544.5255873,0.0,0.0,0.0,0.0,0.7392445206642151,0.13166251299995224,warm-1dev-resnet50-neucls64-pi5-20260722-112150:v1,1,5.564800000001924e-05,unknown,0.0,0.00022950000038690632,0.0038879000003362307,0.001451900000574824,0.03252100000008795,"{'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,edge,True,0,1.0,5.0,1.0,0.17613728300000275,0.11931358499998623,0,41f90caa79a2434db67754b470593e1f,9,"{'device_compute': 5.564800000001924e-05, 'd2e_transport': 0.13166251299995224, 'edge_queue': 0.001451900000574824, 'edge_segment_compute': 0.03252100000008795, 'edge_exit_head_compute': 0.0038879000003362307, 'edge_exit_check': 0.00022950000038690632, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.17613728300000275, 'unattributed_overhead': 0.00632882199866458, 'request_id': '41f90caa79a2434db67754b470593e1f', 'user_id': 0, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'edge', 'confidence': 0.7392445206642151, 'executed_segments_by_node': {'device': [], 'edge': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [], 'queue_s': 0.0, 'segment_compute_s': 0.0, 'exit_head_compute_s': 0.0, 'exit_check_s': 0.0, 'worker_elapsed_s': 5.564800000001924e-05}, {'node': 'edge', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.001451900000574824, 'segment_compute_s': 0.03252100000008795, 'exit_head_compute_s': 0.0038879000003362307, 'exit_check_s': 0.00022950000038690632, 'worker_elapsed_s': 0.04139200000008714}], 'sample_id': 'balanced_000_0009_00000163', 'label': 0, 'correct': True, 'observed_utility': 0.11931358499998623}",balanced_000_0009_00000163,9,163,0.0009534358978271484,0.17613728300000275,0.00632882199866458,0
