T_compute_device,T_d_compute,T_total,exit_location,is_correct,label,prediction,request_id,sample_index,user_id
0.25287602699245326,0.25287602699245326,0.2528859790036222,device,True,3,3,2357f440af6347018a8565a97f308429,0,0
0.021011475007981062,0.021011475007981062,0.021016402999521233,device,True,8,8,95e109bc96804c2eb5030d28da91c142,1,0
0.018285429003299214,0.018285429003299214,0.01828971700160764,device,True,8,8,b850eda2a7b4481386e488abcceb10c2,2,0
0.017948584994883277,0.017948584994883277,0.017953832997591235,device,False,0,8,cb6dfc31fbc34916824ba17fb787a5d4,3,0
0.01792759299860336,0.01792759299860336,0.01793271300266497,device,True,6,6,87c47ef9c32e4bd484bfaaca7e03023a,4,0
0.01797069799795281,0.01797069799795281,0.017976009999983944,device,True,6,6,cf693017a049448d9157ff5f03008dc7,5,0
0.02059747598832473,0.02059747598832473,0.020602691991371103,device,True,1,1,8f410382d49d4425949f7d7b2809c3c8,6,0
0.11071270299726166,0.11071270299726166,0.1107276160037145,device,True,6,6,d50d00f72db641f199eacf7845bc987a,7,0
0.023022679990390316,0.023022679990390316,0.023032887998851947,device,True,3,3,69ab2ebc7f7b40299aee52a58e828eae,8,0
0.036129594009253196,0.036129594009253196,0.03613765801128466,device,True,1,1,4ce8772bf0514e42ac52b4bf1c25ac2a,9,0
0.012037533990223892,0.012037533990223892,0.012043709997669794,device,True,0,0,2b801d45536c4bd0955f49585b2bd204,10,0
0.01041898199764546,0.01041898199764546,0.010423398998682387,device,True,9,9,0e95b70c9c78404590a789d77e0f5168,11,0
0.009156795000308193,0.009156795000308193,0.00916137101012282,device,True,5,5,6130f709f2204514b639f55d0bd53a85,12,0
0.00918207599897869,0.00918207599897869,0.009186363997287117,device,False,7,5,4be71d20c1b64db4adbfc9288283d151,13,0
0.008719563993508928,0.008719563993508928,0.00872356399486307,device,True,9,9,a1605a8b2a2f49ecaa66082e31f0f967,14,0
0.0180019310064381,0.0180019310064381,0.018006091995630413,device,False,8,6,2d2208fc37474b68bc816f6cc5169856,15,0
0.01803703598852735,0.01803703598852735,0.018041163988527842,device,True,5,5,34b8e903d9ed4b84a667e93f7b544bb3,16,0
0.029438165001920424,0.029438165001920424,0.029443829000229016,device,True,7,7,52952b0b46894560a4052fdc222e74b4,17,0
0.0329021229990758,0.0329021229990758,0.03290845999435987,device,True,8,8,3607f342a640423085f052c88cf70492,18,0
0.021089332993142307,0.021089332993142307,0.02109582899720408,device,True,6,6,cac8a9b31af94cc6876594923c085630,19,0
0.020645094002247788,0.020645094002247788,0.020653062005294487,device,True,7,7,0550f93bedd64f8cb037b16b0a431d66,20,0
0.0229815589991631,0.0229815589991631,0.022989398989011534,device,True,0,0,03fc40dbe8ec40fb9a0c1f3be4f0a52a,21,0
0.02227314999618102,0.02227314999618102,0.0222801259951666,device,False,4,8,fe528f8a3b2a4d21b3d35770397b966d,22,0
0.018739653009106405,0.018739653009106405,0.01874608499929309,device,True,9,9,e8a38e5a2cd147c498af1515bf547fdb,23,0
0.03018833399983123,0.03018833399983123,0.030194831007975154,device,False,5,7,568a132202b74111b2c84c782cd1bbaa,24,0
0.03291204400011338,0.03291204400011338,0.032920716010266915,device,False,2,5,ca21a7032e94433683bb541326775b6d,25,0
0.023083385996869765,0.023083385996869765,0.023090746006346308,device,False,4,5,6df7879595b24420b67e3493a60c2899,26,0
0.01914756999758538,0.01914756999758538,0.019154225999955088,device,True,0,0,6338a7e8a7084b9ba0827f76ed0231eb,27,0
0.018723396002314985,0.018723396002314985,0.01873021200299263,device,True,9,9,616dca7dc27941e2907a0b8acd82239d,28,0
0.018718084000283852,0.018718084000283852,0.0187246440036688,device,True,6,6,b5a7d89136e442a98c7ed23f44b5fb78,29,0
0.018798759003402665,0.018798759003402665,0.018804359002388082,device,True,6,6,f8fc9e7843c24c7f9f78fd8d09f620c1,30,0
0.030092298999079503,0.030092298999079503,0.03009825099434238,device,True,5,5,d456a38e67c249f996a0702567bd0229,31,0
