T_compute_device,T_d_compute,T_total,exit_location,is_correct,label,prediction,request_id,sample_index,user_id
2.940500244963914,2.940500244963914,2.940506196813658,device,True,3,3,3a5e32a7dc9d4a8c96a74695b5cffd8e,0,1
0.018016871996223927,0.018016871996223927,0.018020648043602705,device,True,8,8,c71bd524b61c495b98ffbf6d99cb28c1,1,1
0.010194103000685573,0.010194103000685573,0.010196791030466557,device,True,8,8,59446a32c1224299a80c775d4bc5c189,2,1
0.010246521094813943,0.010246521094813943,0.010248858015984297,device,False,0,8,156aecea89e141b29d83f2028993db37,3,1
0.010274394182488322,0.010274394182488322,0.010276570217683911,device,True,6,6,3e126c62cb904809b8fd627c1bd4fbcc,4,1
0.01745230401866138,0.01745230401866138,0.017454607877880335,device,True,6,6,607d6b4c663b4a05ae5d988493ef0040,5,1
0.010142805054783821,0.010142805054783821,0.010145365027710795,device,True,1,1,145df86d487e4bd49430abac37ad2b0c,6,1
0.017891329945996404,0.017891329945996404,0.017894178861752152,device,True,6,6,b54936a50c194d7d9e7d47ad2b1cbfdc,7,1
0.017386507941409945,0.017386507941409945,0.017388843931257725,device,True,3,3,934a7ed2f6904582998032264f630c72,8,1
0.017367596039548516,0.017367596039548516,0.0173699960578233,device,True,1,1,571c1ed15bbb44eda25fcd6a398369ab,9,1
0.010076785925775766,0.010076785925775766,0.010079090017825365,device,True,0,0,3e93174ec2924849820f6cf3d8248e18,10,1
0.01007816195487976,0.01007816195487976,0.010080593870952725,device,True,9,9,9f7aecf0ed304aaa98631f084c7667e6,11,1
0.017465775832533836,0.017465775832533836,0.017467952799052,device,True,5,5,8deea222b67b41ec8e38e4bf62ed5ad7,12,1
0.017380012199282646,0.017380012199282646,0.017382220132276416,device,True,7,7,094cc3dcfe064b3db0195dd45082892f,13,1
0.010068753967061639,0.010068753967061639,0.010071153985336423,device,True,9,9,67a8fffd81a94abe9741391892cb5945,14,1
0.01747902506031096,0.01747902506031096,0.017481425078585744,device,True,8,8,94e33a8add7e47d0a4512a28852f2116,15,1
0.010144148953258991,0.010144148953258991,0.010146389016881585,device,True,5,5,d09c05b164d444d1b7a6b8ec71800ce5,16,1
0.017763229086995125,0.017763229086995125,0.01776534109376371,device,True,7,7,4a666ba40b9243339686574024452b55,17,1
0.017411853885278106,0.017411853885278106,0.0174143819604069,device,True,8,8,e13f16ab85bf45509222ecb312b7119d,18,1
0.01005435292609036,0.01005435292609036,0.01005656085908413,device,True,6,6,b0aea5d107ff41b1b72d75770bd35f93,19,1
0.017439535120502114,0.017439535120502114,0.01744167902506888,device,True,7,7,968097edf23f4b9a9b651bf4c33a407e,20,1
0.01012738118879497,0.01012738118879497,0.010129492962732911,device,True,0,0,89fab76612334b72882b3292892f4185,21,1
0.010099122999235988,0.010099122999235988,0.010101394960656762,device,False,4,8,e092bd16d78b4f78a4c77a295b2b08b0,22,1
0.010096018202602863,0.010096018202602863,0.010098354192450643,device,True,9,9,9d741368412d48f28090062de67fb706,23,1
0.06376594514586031,0.06376594514586031,0.06376943294890225,device,False,5,4,11f4f7a7526a41ff805ac47f3b4b7284,24,1
0.022854455979540944,0.022854455979540944,0.022857111878693104,device,False,2,5,dd05d8021426407281b584a4663d755f,25,1
0.02272881893441081,0.02272881893441081,0.022731347009539604,device,False,4,3,b71ef51bc05e481292db3f0740cfeefa,26,1
0.017403692938387394,0.017403692938387394,0.017406029859557748,device,True,0,0,0f9ab8685eba4e4899e416f09e105fd6,27,1
0.010066577000543475,0.010066577000543475,0.010068721836432815,device,True,9,9,03f2097e6dd844729f57bc3dc30345e8,28,1
0.010089330840855837,0.010089330840855837,0.010091474978253245,device,True,6,6,3b5aa9ec738f40ac8035712dd9683ad1,29,1
0.01006593694910407,0.01006593694910407,0.010068177012726665,device,True,6,6,3665fef10cbe4db48b49c4e64bbc5ff4,30,1
0.01737489295192063,0.01737489295192063,0.017376973060891032,device,True,5,5,0ab97f74734e4f44aba227c9d8835b90,31,1
0.017429199069738388,0.017429199069738388,0.017431439133360982,device,True,4,4,1ff7846274904596bff3e868d1a827c1,32,1
