T_compute_device,T_d_compute,T_total,T_worker_elapsed_s,cloud_exit_check,cloud_exit_head_compute,cloud_queue,cloud_segment_compute,confidence,d2e_transport,device_compute,difficulty,e2c_transport,edge_exit_check,edge_exit_head_compute,edge_queue,edge_segment_compute,executed_segments_by_node,exit_boundary_id,exit_id,exit_location,is_correct,label,objective_alpha,objective_beta,observed_accuracy,observed_latency,observed_utility,prediction,request_id,request_trace,sample_id,sample_index,source_index,total_latency,unattributed_overhead,user_id
5.217122344998643,5.217122344998643,5.217184843000723,5.217122344998643,0.0,0.0,0.0,0.0,0.999638557434082,0.0,5.217122344998643,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}",19,final,device,True,0,1.0,5.0,1.0,5.217184843000723,-25.085924215003615,0,7333a6dbe2db40009ebf942a3599ece0,"{'device_compute': 5.217122344998643, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 5.217184843000723, 'unattributed_overhead': 6.24980020802468e-05, 'request_id': '7333a6dbe2db40009ebf942a3599ece0', 'user_id': 3, 'prediction': 0, 'exit_id': 'final', 'exit_boundary_id': 19, 'exit_location': 'device', 'confidence': 0.999638557434082, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'queue_s': 0.0, 'segment_compute_s': 5.17285098299908, 'exit_head_compute_s': 0.03473943000426516, 'exit_check_s': 0.005485782996402122, 'worker_elapsed_s': 5.217122344998643}], 'sample_id': 'balanced_000_0000_00000287', 'label': 0, 'correct': True, 'observed_utility': -25.085924215003615}",balanced_000_0000_00000287,0,287,5.217184843000723,6.24980020802468e-05,3
0.034526047995314,0.034526047995314,0.03458268998656422,0.034526047995314,0.0,0.0,0.0,0.0,0.8614457249641418,0.0,0.034526047995314,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,device,True,0,1.0,5.0,1.0,0.03458268998656422,0.8270865500671789,0,97da2c3b6ea44893ada58e465d523cd8,"{'device_compute': 0.034526047995314, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.03458268998656422, 'unattributed_overhead': 5.664199125021696e-05, 'request_id': '97da2c3b6ea44893ada58e465d523cd8', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'device', 'confidence': 0.8614457249641418, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0, 'segment_compute_s': 0.030300851984065957, 'exit_head_compute_s': 0.0018687660049181432, 'exit_check_s': 0.00045115100510884076, 'worker_elapsed_s': 0.034526047995314}], 'sample_id': 'balanced_000_0001_00000857', 'label': 0, 'correct': True, 'observed_utility': 0.8270865500671789}",balanced_000_0001_00000857,1,857,0.03458268998656422,5.664199125021696e-05,3
0.04737818999274168,0.04737818999274168,0.04743751999922097,0.04737818999274168,0.0,0.0,0.0,0.0,0.9194889664649963,0.0,0.04737818999274168,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04743751999922097,0.7628124000038952,0,82f70f5d265842f9adf992efd1f74153,"{'device_compute': 0.04737818999274168, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04743751999922097, 'unattributed_overhead': 5.933000647928566e-05, 'request_id': '82f70f5d265842f9adf992efd1f74153', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9194889664649963, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04127235300256871, 'exit_head_compute_s': 0.002995811984874308, 'exit_check_s': 0.0006741340039297938, 'worker_elapsed_s': 0.04737818999274168}], 'sample_id': 'balanced_000_0002_00003548', 'label': 0, 'correct': True, 'observed_utility': 0.7628124000038952}",balanced_000_0002_00003548,2,3548,0.04743751999922097,5.933000647928566e-05,3
0.04731329099740833,0.04731329099740833,0.04737018900050316,0.04731329099740833,0.0,0.0,0.0,0.0,0.9536142349243164,0.0,0.04731329099740833,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04737018900050316,0.7631490549974842,0,040e2351648c4bba980d0e21d13bf8be,"{'device_compute': 0.04731329099740833, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04737018900050316, 'unattributed_overhead': 5.689800309482962e-05, 'request_id': '040e2351648c4bba980d0e21d13bf8be', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9536142349243164, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04121014404518064, 'exit_head_compute_s': 0.0029364499932853505, 'exit_check_s': 0.0006616219907300547, 'worker_elapsed_s': 0.04731329099740833}], 'sample_id': 'balanced_000_0003_00004937', 'label': 0, 'correct': True, 'observed_utility': 0.7631490549974842}",balanced_000_0003_00004937,3,4937,0.04737018900050316,5.689800309482962e-05,3
0.04736670100828633,0.04736670100828633,0.047422543007996865,0.04736670100828633,0.0,0.0,0.0,0.0,0.8522081971168518,0.0,0.04736670100828633,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.047422543007996865,0.7628872849600157,0,af12e2e95b964db39f59e3502f375893,"{'device_compute': 0.04736670100828633, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.047422543007996865, 'unattributed_overhead': 5.584199971053749e-05, 'request_id': 'af12e2e95b964db39f59e3502f375893', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.8522081971168518, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04130639998766128, 'exit_head_compute_s': 0.0028526719979709014, 'exit_check_s': 0.0006825509772170335, 'worker_elapsed_s': 0.04736670100828633}], 'sample_id': 'balanced_000_0004_00005189', 'label': 0, 'correct': True, 'observed_utility': 0.7628872849600157}",balanced_000_0004_00005189,4,5189,0.047422543007996865,5.584199971053749e-05,3
0.04751070599013474,0.04751070599013474,0.04756731599627528,0.04751070599013474,0.0,0.0,0.0,0.0,0.9279154539108276,0.0,0.04751070599013474,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04756731599627528,0.7621634200186236,0,a629920f21b1496984bf0186f675319d,"{'device_compute': 0.04751070599013474, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04756731599627528, 'unattributed_overhead': 5.661000614054501e-05, 'request_id': 'a629920f21b1496984bf0186f675319d', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9279154539108276, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04144080502737779, 'exit_head_compute_s': 0.0029475860064849257, 'exit_check_s': 0.0006681499799015, 'worker_elapsed_s': 0.04751070599013474}], 'sample_id': 'balanced_000_0005_00005293', 'label': 0, 'correct': True, 'observed_utility': 0.7621634200186236}",balanced_000_0005_00005293,5,5293,0.04756731599627528,5.661000614054501e-05,3
0.047887774009723216,0.047887774009723216,0.04794112000672612,0.047887774009723216,0.0,0.0,0.0,0.0,0.9480711221694946,0.0,0.047887774009723216,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.04794112000672612,0.7602943999663694,0,b32f72174ebb484fbdbd2785d1b92b91,"{'device_compute': 0.047887774009723216, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.04794112000672612, 'unattributed_overhead': 5.33459970029071e-05, 'request_id': 'b32f72174ebb484fbdbd2785d1b92b91', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9480711221694946, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.04132982900773641, 'exit_head_compute_s': 0.002922402010881342, 'exit_check_s': 0.0006441819859901443, 'worker_elapsed_s': 0.047887774009723216}], 'sample_id': 'balanced_000_0006_00007513', 'label': 0, 'correct': True, 'observed_utility': 0.7602943999663694}",balanced_000_0006_00007513,6,7513,0.04794112000672612,5.33459970029071e-05,3
0.02832731399394106,0.02832731399394106,0.028377522990922444,0.02832731399394106,0.0,0.0,0.0,0.0,0.8462647795677185,0.0,0.02832731399394106,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7]}",8,after_layer2,device,True,0,1.0,5.0,1.0,0.028377522990922444,0.8581123850453878,0,2f506eb4a31e45dca7a487d2bd8c4075,"{'device_compute': 0.02832731399394106, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.028377522990922444, 'unattributed_overhead': 5.020899698138237e-05, 'request_id': '2f506eb4a31e45dca7a487d2bd8c4075', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer2', 'exit_boundary_id': 8, 'exit_location': 'device', 'confidence': 0.8462647795677185, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7], 'queue_s': 0.0, 'segment_compute_s': 0.023849788994994015, 'exit_head_compute_s': 0.0019655689975479618, 'exit_check_s': 0.0005916999944020063, 'worker_elapsed_s': 0.02832731399394106}], 'sample_id': 'balanced_000_0007_00007748', 'label': 0, 'correct': True, 'observed_utility': 0.8581123850453878}",balanced_000_0007_00007748,7,7748,0.028377522990922444,5.020899698138237e-05,3
0.04737038099847268,0.04737038099847268,0.047423150987015106,0.04737038099847268,0.0,0.0,0.0,0.0,0.9600685834884644,0.0,0.04737038099847268,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}",14,after_layer3,device,True,0,1.0,5.0,1.0,0.047423150987015106,0.7628842450649245,0,11b8482068cc4fd1b5d9704cafeaba74,"{'device_compute': 0.04737038099847268, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.047423150987015106, 'unattributed_overhead': 5.276998854242265e-05, 'request_id': '11b8482068cc4fd1b5d9704cafeaba74', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer3', 'exit_boundary_id': 14, 'exit_location': 'device', 'confidence': 0.9600685834884644, 'executed_segments_by_node': {'device': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], 'queue_s': 0.0, 'segment_compute_s': 0.041338660012115724, 'exit_head_compute_s': 0.002882144006434828, 'exit_check_s': 0.0006348049937514588, 'worker_elapsed_s': 0.04737038099847268}], 'sample_id': 'balanced_000_0008_00009021', 'label': 0, 'correct': True, 'observed_utility': 0.7628842450649245}",balanced_000_0008_00009021,8,9021,0.047423150987015106,5.276998854242265e-05,3
0.014623976006987505,0.014623976006987505,0.014669769996544346,0.014623976006987505,0.0,0.0,0.0,0.0,0.7084786295890808,0.0,0.014623976006987505,unknown,0.0,0.0,0.0,0.0,0.0,"{'device': [0, 1, 2, 3]}",4,after_layer1,device,True,0,1.0,5.0,1.0,0.014669769996544346,0.9266511500172783,0,9cc1c1a0b18946fd97c47966f1357f33,"{'device_compute': 0.014623976006987505, 'd2e_transport': 0.0, 'edge_queue': 0.0, 'edge_segment_compute': 0.0, 'edge_exit_head_compute': 0.0, 'edge_exit_check': 0.0, 'e2c_transport': 0.0, 'cloud_queue': 0.0, 'cloud_segment_compute': 0.0, 'cloud_exit_head_compute': 0.0, 'cloud_exit_check': 0.0, 'total_latency': 0.014669769996544346, 'unattributed_overhead': 4.579398955684155e-05, 'request_id': '9cc1c1a0b18946fd97c47966f1357f33', 'user_id': 3, 'prediction': 0, 'exit_id': 'after_layer1', 'exit_boundary_id': 4, 'exit_location': 'device', 'confidence': 0.7084786295890808, 'executed_segments_by_node': {'device': [0, 1, 2, 3]}, 'nodes': [{'node': 'device', 'executed_segments': [0, 1, 2, 3], 'queue_s': 0.0, 'segment_compute_s': 0.012443614992662333, 'exit_head_compute_s': 0.0010158740042243153, 'exit_check_s': 0.00022669500322081149, 'worker_elapsed_s': 0.014623976006987505}], 'sample_id': 'balanced_000_0009_00009272', 'label': 0, 'correct': True, 'observed_utility': 0.9266511500172783}",balanced_000_0009_00009272,9,9272,0.014669769996544346,4.579398955684155e-05,3
