T_compute_device,T_d_compute,T_total,exit_location,is_correct,label,prediction,request_id,sample_index,user_id
0.25739520699426066,0.25739520699426066,0.25741162399936,device,True,3,3,110334266d544214bb302e915ba41dcb,0,0
0.018656967004062608,0.018656967004062608,0.018661606998648494,device,True,8,8,824d5a91edb849faa3cc857d1a89595c,1,0
0.018479648992069997,0.018479648992069997,0.018483488995116204,device,True,8,8,1e6b5183fa8e42a280651484e24de19c,2,0
0.01854121999349445,0.01854121999349445,0.01854573198943399,device,False,0,8,32cfc118a3c441adaf7ddc8df9f50234,3,0
0.018506529988371767,0.018506529988371767,0.0185118419904029,device,True,6,6,003f17cc4c58438a8bd8bc94b273694f,4,0
0.020686022005975246,0.020686022005975246,0.020690822013420984,device,True,6,6,652db8a771ae400880f6795e8e15a6ce,5,0
0.018583875993499532,0.018583875993499532,0.018589796003652737,device,True,1,1,f27fe536d990470ab3af823e0706f0d8,6,0
0.06384135400003288,0.06384135400003288,0.06384989801154006,device,True,6,6,d713a9c9a5534bd0a13d8d02a56eabce,7,0
0.021013680001487955,0.021013680001487955,0.02101988799404353,device,True,3,3,5e3152f9e2f745c6b5c608b6a5ed6474,8,0
0.03130292899732012,0.03130292899732012,0.03130849701119587,device,True,1,1,d5657f39db5440f49812448985c1bfd3,9,0
0.021882955988985486,0.021882955988985486,0.02188900399778504,device,True,0,0,19e800c18ca5452f825372a3825a8f0a,10,0
0.02302033499290701,0.02302033499290701,0.023028814990539104,device,True,9,9,c0f2f46945ad49ac9fbeefa80b35b6ca,11,0
0.023058000006130897,0.023058000006130897,0.02306766400579363,device,True,5,5,d7bd975b5f7847ef83cb724668525faf,12,0
0.022990925994236022,0.022990925994236022,0.022999598004389554,device,False,7,5,de835054d5d9470caa2c1f5f337d0a1b,13,0
0.022903499004314654,0.022903499004314654,0.02291229899856262,device,True,9,9,3706fd1af1c340b38c5fe40a4aeac8fe,14,0
0.020714245998533443,0.020714245998533443,0.020720614993479103,device,False,8,6,8397c348484f4ed48664b712dcc19eea,15,0
0.018685319999349304,0.018685319999349304,0.01869143200747203,device,True,5,5,de479a5bc6cd49569c0f5d454df58d69,16,0
0.03009207599097863,0.03009207599097863,0.030099179988610558,device,True,7,7,9028d2d06db34d5fb72d20ecbb806d7e,17,0
0.034947651001857594,0.034947651001857594,0.03495545900659636,device,True,8,8,d2f32577dc1447dd8cd69dee11d8fd22,18,0
