T_compute_device,T_d_compute,T_total,exit_location,is_correct,label,prediction,request_id,sample_index,user_id
3.265936946030706,3.265936946030706,3.265940433135256,device,True,3,3,5eacb266002043578f69c913a31a302a,0,1
0.01806641393341124,0.01806641393341124,0.018069421872496605,device,True,8,8,421226ceb8db49d3a914c957a2ee4510,1,1
0.010192060843110085,0.010192060843110085,0.010195004986599088,device,True,8,8,4f2d6c1a19fc42b287caa227199b85da,2,1
0.01020773989148438,0.01020773989148438,0.01021023583598435,device,False,0,8,5eb47914fbfe469b92334d8557d6012c,3,1
0.01018857304006815,0.01018857304006815,0.010191099951043725,device,True,6,6,2bacc8f4c6af4bd08c86cd148193f095,4,1
0.01789880613796413,0.01789880613796413,0.017901206156238914,device,True,6,6,9f39b51091444eb7907b7ef3a75c776a,5,1
0.010162909049540758,0.010162909049540758,0.010165149113163352,device,True,1,1,65070aed21824a1dab4affe2b9fb03f6,6,1
0.01741105504333973,0.01741105504333973,0.0174138389993459,device,True,6,6,d54d4103c0474309959c995f69fc4e30,7,1
0.01748801115900278,0.01748801115900278,0.017490443075075746,device,True,3,3,38600ddffca64701a5aebbb207a36835,8,1
0.01791486982256174,0.01791486982256174,0.017917557852342725,device,True,1,1,2cef512a4aa3402b9c71c73b1e55212c,9,1
