T_compute_device,T_d_compute,T_total,exit_location,is_correct,label,prediction,request_id,sample_index,user_id
0.26882123498944566,0.26882123498944566,0.26883150698267855,device,True,3,3,6b07b321ac8a45c5916311c97cd8a6d8,0,0
0.01870860400958918,0.01870860400958918,0.01871356400079094,device,True,8,8,5027efeb7f92463aa85828481ffe6244,1,0
0.017862462991615757,0.017862462991615757,0.017867007001768798,device,True,8,8,30db4d9ba90e480cbc2ddc77463a468d,2,0
0.018121895991498604,0.018121895991498604,0.018127401010133326,device,False,0,8,1e9a83f02ef1413d8a4a985ca10a11d0,3,0
0.017924769985256717,0.017924769985256717,0.01793040198390372,device,True,6,6,2c4822a01d924aa9b3473fe462a0b025,4,0
0.020070186990778893,0.020070186990778893,0.020076779008377343,device,True,6,6,a113775b394c42acb23adb099d7088e6,5,0
0.019968839013017714,0.019968839013017714,0.019976615003542975,device,True,1,1,02a5a99ca52f4853a3872e4895b47e46,6,0
0.06549563398584723,0.06549563398584723,0.0655046270112507,device,True,6,6,6b01e67fad394283a1d06063776eb8d1,7,0
0.018630265985848382,0.018630265985848382,0.018635993998032063,device,True,3,3,4e87cd7b9998445a9669fbc4bb0e7739,8,0
0.03279884299263358,0.03279884299263358,0.0328056909784209,device,True,1,1,a6382a82778245e287d24cde1bdbbb2b,9,0
